0	1
1	0.49062
2	0.326497
3	0.247866
4	0.199287
5	0.166385
6	0.142736
7	0.124947
8	0.11109
9	0.0999946
10	0.0909115
11	0.0833396
12	0.0769312
13	0.0714375
14	0.0666757
15	0.0625089
16	0.0588321
17	0.0555637
18	0.0526392
19	0.0500072
20	0.0476258
