0.19	-0.370797	1.49145	0.0264882	-1.44578	0	0	0.182196	-0.703343	0.304498	1.17319	0	0	-0.516964	-0.788103	-0.175245	0.272597	0	0
0.2	-0.356264	1.41268	0.0114571	-1.5583	0	0	0.174989	-0.737963	0.316129	1.15282	0	0	-0.52429	-0.674715	-0.171845	0.405479	0	0
0.21	-0.342592	1.31952	-0.00463196	-1.65709	0	0	0.167438	-0.772072	0.327549	1.13093	0	0	-0.530412	-0.547449	-0.167176	0.526155	0	0
0.22	-0.329917	1.21329	-0.0216331	-1.74046	0	0	0.15955	-0.805412	0.338743	1.10759	0	0	-0.535198	-0.407875	-0.161369	0.632875	0	0
0.23	-0.318364	1.0956	-0.0393854	-1.80711	0	0	0.151333	-0.837743	0.349696	1.08295	0	0	-0.538534	-0.257854	-0.15457	0.724162	0	0
0.24	-0.308037	0.968335	-0.0577163	-1.85608	0	0	0.142799	-0.868873	0.360398	1.0572	0	0	-0.540327	-0.0994619	-0.146941	0.798877	0	0
0.25	-0.299022	0.833576	-0.0764462	-1.88684	0	0	0.13396	-0.898676	0.370838	1.03059	0	0	-0.540503	0.0650996	-0.138651	0.856257	0	0
0.26	-0.291383	0.693496	-0.0953919	-1.89924	0	0	0.12483	-0.927099	0.381008	1.00332	0	0	-0.539012	0.233603	-0.129875	0.895914	0	0
0.27	-0.285163	0.550285	-0.11437	-1.89344	0	0	0.115423	-0.954162	0.390903	0.975629	0	0	-0.535825	0.403877	-0.120792	0.91781	0	0
0.28	-0.280381	0.406076	-0.133201	-1.86987	0	0	0.105751	-0.979944	0.400519	0.947664	0	0	-0.530935	0.573868	-0.111577	0.922204	0	0
0.29	-0.277038	0.262892	-0.15171	-1.82914	0	0	0.0958279	-1.00457	0.409855	0.919542	0	0	-0.524355	0.741674	-0.102404	0.909593	0	0
0.3	-0.275114	0.122615	-0.169729	-1.77197	0	0	0.0856634	-1.02817	0.41891	0.891321	0	0	-0.516115	0.905559	-0.0934397	0.880651	0	0
0.31	-0.27457	-0.0130122	-0.187098	-1.69918	0	0	0.0752672	-1.05092	0.427681	0.863004	0	0	-0.506262	1.06394	-0.084843	0.836178	0	0
0.32	-0.275353	-0.142381	-0.203664	-1.61161	0	0	0.0646473	-1.07296	0.436169	0.834549	0	0	-0.494859	1.21534	-0.076765	0.777061	0	0
0.33	-0.277392	-0.263989	-0.219284	-1.51013	0	0	0.0538099	-1.09443	0.444372	0.805871	0	0	-0.481983	1.35842	-0.0693474	0.704257	0	0
0.34	-0.280602	-0.376418	-0.233823	-1.39564	0	0	0.0427602	-1.11543	0.452286	0.776855	0	0	-0.467723	1.49185	-0.0627222	0.618781	0	0
0.35	-0.284885	-0.478306	-0.247156	-1.26908	0	0	0.0315026	-1.13605	0.459907	0.747362	0	0	-0.452183	1.61435	-0.0570105	0.521717	0	0
0.36	-0.290129	-0.568333	-0.259168	-1.13148	0	0	0.0200405	-1.15632	0.467231	0.717238	0	0	-0.435477	1.72465	-0.0523226	0.414237	0	0
0.37	-0.296208	-0.645215	-0.269752	-0.98395	0	0	0.00837736	-1.17624	0.474249	0.686328	0	0	-0.417735	1.82146	-0.0487562	0.297621	0	0
0.38	-0.302985	-0.707714	-0.278818	-0.827773	0	0	-0.0034831	-1.19578	0.480954	0.654485	0	0	-0.399097	1.90349	-0.0463959	0.173288	0	0
0.39	-0.31031	-0.754666	-0.286284	-0.664396	0	0	-0.0155365	-1.21482	0.487336	0.621584	0	0	-0.379718	1.96948	-0.045311	0.0428126	0	0
0.4	-0.318023	-0.785028	-0.292087	-0.495479	0	0	-0.0277773	-1.23322	0.493382	0.587542	0	0	-0.359765	2.01825	-0.0455543	-0.0920624	0	0
0.41	-0.325953	-0.797931	-0.296181	-0.322898	0	0	-0.0401983	-1.25082	0.499082	0.552331	0	0	-0.339414	2.04875	-0.0471606	-0.229433	0	0
0.42	-0.333921	-0.792758	-0.29854	-0.148731	0	0	-0.0527903	-1.26739	0.504425	0.515992	0	0	-0.318854	2.06015	-0.0501445	-0.36726	0	0
0.43	-0.341746	-0.769202	-0.299158	0.0247835	0	0	-0.0655421	-1.28275	0.509399	0.47864	0	0	-0.298277	2.05195	-0.0545002	-0.503424	0	0
0.44	-0.349244	-0.727325	-0.298054	0.19532	0	0	-0.0784406	-1.2967	0.513995	0.440463	0	0	-0.27788	2.02402	-0.0602003	-0.635782	0	0
0.45	-0.356233	-0.667583	-0.295269	0.360553	0	0	-0.0914709	-1.30911	0.518206	0.401701	0	0	-0.257861	1.97669	-0.0671962	-0.762255	0	0
0.46	-0.362539	-0.590819	-0.290868	0.518263	0	0	-0.104617	-1.31991	0.522028	0.362627	0	0	-0.238409	1.91073	-0.0754193	-0.880891	0	0
0.47	-0.367997	-0.498226	-0.284936	0.666422	0	0	-0.117864	-1.3291	0.525459	0.323512	0	0	-0.219705	1.82732	-0.084782	-0.989934	0	0
0.48	-0.372456	-0.391275	-0.277577	0.80327	0	0	-0.131194	-1.33674	0.528499	0.284593	0	0	-0.201915	1.72802	-0.0951808	-1.08786	0	0
0.49	-0.37578	-0.27164	-0.268913	0.927352	0	0	-0.144594	-1.34296	0.531152	0.246058	0	0	-0.185191	1.6146	-0.106498	-1.17341	0	0
0.5	-0.377852	-0.141105	-0.259077	1.03753	0	0	-0.158049	-1.34791	0.533422	0.208027	0	0	-0.169664	1.48902	-0.118604	-1.24556	0	0
0.51	-0.378572	-0.00150063	-0.248212	1.13296	0	0	-0.171548	-1.35176	0.535314	0.170549	0	0	-0.155445	1.35326	-0.131362	-1.30351	0	0
0.52	-0.377858	0.145355	-0.236469	1.21307	0	0	-0.185081	-1.35466	0.536835	0.133611	0	0	-0.142626	1.2093	-0.144625	-1.34669	0	0
0.53	-0.375646	0.297685	-0.224003	1.27749	0	0	-0.198639	-1.35675	0.537988	0.0971476	0	0	-0.13128	1.05907	-0.158245	-1.37464	0	0
0.54	-0.371892	0.453765	-0.210972	1.32602	0	0	-0.212214	-1.35815	0.538779	0.0610487	0	0	-0.12146	0.904383	-0.172066	-1.38707	0	0
0.55	-0.366564	0.611912	-0.197535	1.35857	0	0	-0.2258	-1.35893	0.53921	0.0251773	0	0	-0.113201	0.747016	-0.185934	-1.38375	0	0
0.56	-0.359652	0.770469	-0.183853	1.37518	0	0	-0.239391	-1.35913	0.539283	-0.0106211	0	0	-0.106523	0.588659	-0.199688	-1.36456	0	0
0.57	-0.351159	0.927773	-0.170085	1.37592	0	0	-0.25298	-1.35875	0.538997	-0.0465065	0	0	-0.101426	0.430975	-0.213171	-1.32941	0	0
0.58	-0.341106	1.08213	-0.156387	1.36096	0	0	-0.266563	-1.35775	0.538352	-0.0826333	0	0	-0.0978954	0.275623	-0.226223	-1.27832	0	0
0.59	-0.329532	1.23177	-0.142917	1.33054	0	0	-0.280133	-1.35606	0.537343	-0.119139	0	0	-0.0958999	0.124285	-0.238685	-1.2114	0	0
0.6	-0.316493	1.37488	-0.129827	1.28499	0	0	-0.293682	-1.35356	0.535967	-0.156131	0	0	-0.0953905	-0.0213148	-0.250399	-1.12886	0	0
0.61	-0.302063	1.50952	-0.117266	1.22478	0	0	-0.307201	-1.35012	0.534219	-0.193678	0	0	-0.0963011	-0.159402	-0.261211	-1.0311	0	0
0.62	-0.286337	1.63373	-0.105378	1.15054	0	0	-0.320681	-1.34556	0.532092	-0.23179	0	0	-0.0985475	-0.288162	-0.270973	-0.918745	0	0
0.63	-0.26943	1.74552	-0.0942998	1.06308	0	0	-0.334108	-1.33974	0.529581	-0.270417	0	0	-0.102027	-0.405779	-0.279541	-0.79266	0	0
0.64	-0.251475	1.84298	-0.0841575	0.963458	0	0	-0.347471	-1.33249	0.526682	-0.309438	0	0	-0.10662	-0.510483	-0.286784	-0.65402	0	0
0.65	-0.232624	1.92433	-0.0750669	0.852978	0	0	-0.360753	-1.3237	0.523392	-0.348665	0	0	-0.112188	-0.600627	-0.292584	-0.504313	0	0
0.66	-0.213047	1.98806	-0.067129	0.733188	0	0	-0.373939	-1.31329	0.519709	-0.387857	0	0	-0.118579	-0.67477	-0.296839	-0.345331	0	0
0.67	-0.192925	2.03303	-0.0604283	0.605866	0	0	-0.387013	-1.30127	0.515636	-0.426744	0	0	-0.125626	-0.731758	-0.299466	-0.179123	0	0
0.68	-0.172451	2.0585	-0.0550303	0.472981	0	0	-0.399959	-1.28771	0.511176	-0.465053	0	0	-0.133154	-0.770793	-0.300405	-0.00792765	0	0
0.69	-0.151821	2.0642	-0.0509803	0.33662	0	0	-0.412763	-1.27274	0.506337	-0.502543	0	0	-0.140981	-0.791462	-0.299616	0.165923	0	0
0.7	-0.131233	2.0503	-0.0483023	0.198923	0	0	-0.42541	-1.25655	0.501128	-0.539029	0	0	-0.148922	-0.79375	-0.297085	0.340106	0	0
0.71	-0.110879	2.01734	-0.0469992	0.0620037	0	0	-0.43789	-1.23933	0.49556	-0.574395	0	0	-0.156796	-0.778003	-0.29282	0.512392	0	0
0.72	-0.0909466	1.96618	-0.0470529	-0.0721161	0	0	-0.450194	-1.2213	0.489644	-0.608602	0	0	-0.164424	-0.744879	-0.286851	0.680718	0	0
0.73	-0.0716125	1.8979	-0.0484259	-0.201551	0	0	-0.462314	-1.20263	0.483392	-0.641678	0	0	-0.171638	-0.695274	-0.279225	0.84323	0	0
0.74	-0.0530417	1.81371	-0.0510625	-0.324581	0	0	-0.474245	-1.18345	0.476814	-0.673707	0	0	-0.178278	-0.63026	-0.270011	0.998288	0	0
0.75	-0.035387	1.7149	-0.0548909	-0.439652	0	0	-0.485982	-1.16388	0.469921	-0.704814	0	0	-0.184196	-0.551022	-0.259289	1.14447	0	0
0.76	-0.0187881	1.60277	-0.0598244	-0.545369	0	0	-0.497521	-1.14395	0.462721	-0.735145	0	0	-0.189256	-0.458815	-0.247155	1.28051	0	0
0.77	-0.00337173	1.47861	-0.0657629	-0.640471	0	0	-0.50886	-1.12367	0.45522	-0.764857	0	0	-0.193333	-0.354937	-0.233717	1.40533	0	0
0.78	0.0107483	1.34372	-0.0725945	-0.723807	0	0	-0.519994	-1.103	0.447425	-0.794103	0	0	-0.19632	-0.240723	-0.21909	1.51791	0	0
0.79	0.0234712	1.1994	-0.0801962	-0.794312	0	0	-0.530918	-1.08185	0.439339	-0.823022	0	0	-0.198118	-0.117547	-0.203402	1.61733	0	0
0.8	0.0347092	1.04696	-0.0884346	-0.850987	0	0	-0.541629	-1.06012	0.430965	-0.85173	0	0	-0.198646	0.0131589	-0.18679	1.70272	0	0
0.81	0.0443881	0.8878	-0.0971667	-0.892898	0	0	-0.552118	-1.03768	0.422305	-0.88031	0	0	-0.197835	0.149877	-0.169398	1.77321	0	0
0.82	0.0524477	0.72338	-0.10624	-0.919175	0	0	-0.562379	-1.01436	0.413359	-0.908807	0	0	-0.195633	0.290984	-0.151378	1.82798	0	0
0.83	0.0588435	0.555308	-0.115495	-0.929043	0	0	-0.572402	-0.990029	0.404129	-0.937215	0	0	-0.192006	0.434721	-0.132893	1.86626	0	0
0.84	0.0635475	0.385336	-0.124764	-0.921856	0	0	-0.582176	-0.964527	0.394616	-0.965476	0	0	-0.186937	0.579191	-0.11411	1.88733	0	0
0.85	0.0665502	0.215377	-0.133874	-0.897149	0	0	-0.591688	-0.937735	0.384821	-0.993476	0	0	-0.180427	0.722358	-0.0952056	1.89063	0	0
0.86	0.0678619	0.0474939	-0.142648	-0.854699	0	0	-0.600926	-0.909576	0.374747	-1.02105	0	0	-0.172501	0.862082	-0.0763585	1.87575	0	0
0.87	0.0675142	-0.116138	-0.150909	-0.794585	0	0	-0.609875	-0.88003	0.364402	-1.04799	0	0	-0.163204	0.996168	-0.0577517	1.84257	0	0
0.88	0.0655608	-0.273295	-0.158482	-0.717236	0	0	-0.618522	-0.849151	0.353791	-1.07406	0	0	-0.152604	1.12245	-0.0395675	1.79129	0	0
0.89	0.0620772	-0.42179	-0.165199	-0.62346	0	0	-0.626854	-0.817065	0.342924	-1.09903	0	0	-0.140788	1.23885	-0.0219844	1.72249	0	0
0.9	0.0571607	-0.559567	-0.170901	-0.514437	0	0	-0.63486	-0.783965	0.331814	-1.1227	0	0	-0.127866	1.34353	-0.00517301	1.63714	0	0
0.91	0.0509278	-0.684795	-0.175442	-0.391678	0	0	-0.642531	-0.750089	0.320475	-1.14493	0	0	-0.113962	1.43488	0.0107077	1.53661	0	0
0.92	0.0435119	-0.795939	-0.178694	-0.256963	0	0	-0.64986	-0.715696	0.308921	-1.16564	0	0	-0.0992167	1.51163	0.0255141	1.4226	0	0
0.93	0.03506	-0.891808	-0.180548	-0.112247	0	0	-0.656844	-0.681032	0.297167	-1.18481	0	0	-0.083781	1.57284	0.0391212	1.29706	0	0
0.94	0.0257295	-0.971562	-0.180913	0.0404281	0	0	-0.663481	-0.646307	0.28523	-1.20253	0	0	-0.0678138	1.61787	0.0514239	1.1621	0	0
0.95	0.0156842	-1.0347	-0.17972	0.199013	0	0	-0.669771	-0.611679	0.273121	-1.21889	0	0	-0.0514788	1.64638	0.062339	1.01988	0	0
0.96	0.00509172	-1.081	-0.176919	0.361515	0	0	-0.675715	-0.577241	0.260856	-1.23404	0	0	-0.0349419	1.65824	0.0718043	0.872523	0	0
0.97	-0.00587967	-1.11049	-0.172483	0.526033	0	0	-0.681316	-0.543024	0.248444	-1.24813	0	0	-0.0183693	1.65352	0.0797792	0.7221	0	0
0.98	-0.0170628	-1.1234	-0.166398	0.69077	0	0	-0.686576	-0.509005	0.235896	-1.26133	0	0	-0.00192617	1.6324	0.0862426	0.570555	0	0
0.99	-0.0282934	-1.12006	-0.158672	0.854033	0	0	-0.691497	-0.475111	0.22322	-1.27375	0	0	0.014225	1.59517	0.0911927	0.419722	0	0
1	-0.0394113	-1.10093	-0.149328	1.0142	0	0	-0.696078	-0.441233	0.210423	-1.28553	0	0	0.0299246	1.54216	0.0946452	0.271332	0	0
1.01	-0.0502611	-1.06654	-0.138404	1.16971	0	0	-0.700321	-0.407234	0.197511	-1.29674	0	0	0.0450169	1.47378	0.096633	0.127036	0	0
1.02	-0.0606933	-1.01751	-0.125954	1.319	0	0	-0.704222	-0.372961	0.18449	-1.30743	0	0	0.0593504	1.39047	0.0972049	-0.0115672	0	0
1.03	-0.0705648	-0.954515	-0.11205	1.46051	0	0	-0.707779	-0.338254	0.171364	-1.31761	0	0	0.0727783	1.29277	0.0964259	-0.142903	0	0
1.04	-0.0797396	-0.878334	-0.0967753	1.59264	0	0	-0.710985	-0.302961	0.15814	-1.32723	0	0	0.0851598	1.18129	0.0943763	-0.265403	0	0
1.05	-0.0880904	-0.789865	-0.0802335	1.71373	0	0	-0.713835	-0.266946	0.144822	-1.33624	0	0	0.0963608	1.05681	0.0911525	-0.377497	0	0
1.06	-0.0954994	-0.690155	-0.062543	1.82212	0	0	-0.716321	-0.230106	0.131417	-1.3445	0	0	0.106256	0.920261	0.0868663	-0.477622	0	0
1.07	-0.10186	-0.580421	-0.0438391	1.91612	0	0	-0.718435	-0.192382	0.117935	-1.35187	0	0	0.11473	0.772804	0.0816451	-0.564247	0	0
1.08	-0.107079	-0.462076	-0.024274	1.9941	0	0	-0.720166	-0.153779	0.104383	-1.35818	0	0	0.12168	0.615855	0.0756312	-0.635922	0	0
1.09	-0.111078	-0.336729	-0.00401539	2.05458	0	0	-0.721508	-0.11437	0.0907752	-1.36324	0	0	0.127021	0.451099	0.0689809	-0.691339	0	0
1.1	-0.113796	-0.206177	0.0167551	2.0963	0	0	-0.722451	-0.0743006	0.0771234	-1.36689	0	0	0.130683	0.280478	0.0618623	-0.729414	0	0
1.11	-0.115191	-0.0723712	0.0378449	2.11833	0	0	-0.722992	-0.0337848	0.0634427	-1.36897	0	0	0.132618	0.106156	0.0544532	-0.749355	0	0
1.12	-0.11524	0.0626337	0.0590542	2.12016	0	0	-0.723126	0.00691739	0.0497493	-1.36943	0	0	0.132801	-0.0695511	0.0469372	-0.750729	0	0
1.13	-0.113941	0.196741	0.0801805	2.10174	0	0	-0.722854	0.047525	0.0360596	-1.36824	0	0	0.13123	-0.244266	0.0395007	-0.733497	0	0
1.14	-0.111315	0.327884	0.101023	2.06349	0	0	-0.722177	0.0877686	0.0223897	-1.36547	0	0	0.127927	-0.415653	0.0323282	-0.69802	0	0
1.15	-0.1074	0.454088	0.121387	2.00627	0	0	-0.721101	0.12742	0.008755	-1.36124	0	0	0.122936	-0.581507	0.0255988	-0.645029	0	0
1.16	-0.102256	0.573527	0.141089	1.93126	0	0	-0.719631	0.166311	-0.0048307	-1.3557	0	0	0.116322	-0.739838	0.0194826	-0.575563	0	0
1.17	-0.0959576	0.684558	0.159958	1.83994	0	0	-0.717777	0.204347	-0.0183552	-1.34904	0	0	0.10817	-0.888906	0.0141382	-0.490901	0	0
1.18	-0.0885973	0.785738	0.177839	1.73391	0	0	-0.715547	0.241507	-0.0318083	-1.34143	0	0	0.0985795	-1.02724	0.00971049	-0.392479	0	0
1.19	-0.0802798	0.875818	0.194593	1.61487	0	0	-0.71295	0.27783	-0.0451812	-1.33304	0	0	0.0876647	-1.15365	0.00632943	-0.281827	0	0
1.2	-0.0711216	0.953732	0.210098	1.4845	0	0	-0.709993	0.313409	-0.0584669	-1.32399	0	0	0.0755496	-1.26714	0.00410951	-0.160515	0	0
1.21	-0.0612488	1.01857	0.22425	1.34449	0	0	-0.706684	0.34837	-0.0716591	-1.31437	0	0	0.0623675	-1.36694	0.00314942	-0.0301235	0	0
1.22	-0.0507965	1.06953	0.236961	1.19645	0	0	-0.703027	0.382864	-0.0847524	-1.30422	0	0	0.0482587	-1.45239	0.00353207	0.107772	0	0
1.23	-0.0399068	1.10594	0.248158	1.04196	0	0	-0.699028	0.417049	-0.0977418	-1.29355	0	0	0.0333692	-1.52299	0.00532463	0.251594	0	0
1.24	-0.0287283	1.12718	0.257784	0.882587	0	0	-0.694687	0.451081	-0.110622	-1.28233	0	0	0.01785	-1.57826	0.00857841	0.399747	0	0
1.25	-0.0174155	1.13273	0.265799	0.719897	0	0	-0.690006	0.485102	-0.123386	-1.27049	0	0	0.00185634	-1.61783	0.0133286	0.550591	0	0
1.26	-0.00612761	1.12212	0.272176	0.555497	0	0	-0.684984	0.519232	-0.136029	-1.25791	0	0	-0.0144531	-1.64135	0.0195935	0.702413	0	0
1.27	0.00497184	1.095	0.276908	0.391066	0	0	-0.679621	0.553555	-0.148542	-1.24447	0	0	-0.0309163	-1.64855	0.0273741	0.853406	0	0
1.28	0.0157164	1.05112	0.280003	0.228374	0	0	-0.673913	0.588111	-0.160915	-1.23002	0	0	-0.047369	-1.63924	0.0366525	1.00165	0	0
1.29	0.0259383	0.990449	0.281488	0.0692956	0	0	-0.667858	0.622886	-0.173138	-1.2144	0	0	-0.0636456	-1.61333	0.0473911	1.14511	0	0
1.3	0.0354699	0.913137	0.281408	-0.0841986	0	0	-0.661454	0.657802	-0.185199	-1.19747	0	0	-0.0795806	-1.57094	0.0595317	1.28167	0	0
1.31	0.044147	0.819638	0.279829	-0.230075	0	0	-0.654702	0.692721	-0.197083	-1.17909	0	0	-0.0950104	-1.51236	0.0729943	1.40917	0	0
1.32	0.0518112	0.710726	0.276839	-0.36629	0	0	-0.647601	0.727447	-0.208776	-1.1592	0	0	-0.109776	-1.43817	0.0876777	1.52549	0	0
1.33	0.0583138	0.587526	0.272542	-0.490872	0	0	-0.640154	0.761739	-0.220262	-1.13777	0	0	-0.123725	-1.34927	0.10346	1.62864	0	0
1.34	0.0635189	0.451506	0.267066	-0.602004	0	0	-0.632368	0.79534	-0.231526	-1.11485	0	0	-0.136716	-1.24685	0.120201	1.71686	0	0
1.35	0.0673071	0.304446	0.260552	-0.698119	0	0	-0.624251	0.828002	-0.242554	-1.09059	0	0	-0.148622	-1.13245	0.137743	1.78871	0	0
1.36	0.0695777	0.148367	0.253158	-0.77797	0	0	-0.615812	0.859514	-0.253334	-1.06516	0	0	-0.159331	-1.00788	0.155917	1.84313	0	0
1.37	0.0702516	-0.0145577	0.24505	-0.840676	0	0	-0.607065	0.88973	-0.263854	-1.03878	0	0	-0.168752	-0.875172	0.174545	1.87946	0	0
1.38	0.0692712	-0.182099	0.236403	-0.885738	0	0	-0.598022	0.918575	-0.274107	-1.01169	0	0	-0.176814	-0.736475	0.193445	1.89743	0	0
1.39	0.0666015	-0.352061	0.227395	-0.913016	0	0	-0.588698	0.946046	-0.284086	-0.984112	0	0	-0.183469	-0.593985	0.212432	1.89713	0	0
1.4	0.0622289	-0.522349	0.218202	-0.922685	0	0	-0.579105	0.972207	-0.293788	-0.956215	0	0	-0.188689	-0.449859	0.231327	1.8789	0	0
1.41	0.05616	-0.691012	0.208998	-0.915176	0	0	-0.569258	0.997168	-0.30321	-0.928132	0	0	-0.192468	-0.306156	0.249952	1.84331	0	0
1.42	0.04842	-0.856265	0.199954	-0.891115	0	0	-0.559166	1.02107	-0.312351	-0.899939	0	0	-0.19482	-0.164804	0.268138	1.79105	0	0
1.43	0.0390515	-1.01648	0.191229	-0.851268	0	0	-0.548839	1.04406	-0.321209	-0.871655	0	0	-0.195777	-0.0275865	0.285721	1.72292	0	0
1.44	0.0281123	-1.17015	0.182978	-0.796501	0	0	-0.538287	1.0663	-0.329783	-0.843249	0	0	-0.195391	0.103848	0.302546	1.63975	0	0
1.45	0.0156749	-1.3159	0.175345	-0.727748	0	0	-0.527515	1.08793	-0.338073	-0.814651	0	0	-0.193725	0.227969	0.318468	1.5424	0	0
1.46	0.00182511	-1.4524	0.168466	-0.646009	0	0	-0.51653	1.10907	-0.346075	-0.785752	0	0	-0.19086	0.343333	0.33335	1.43176	0	0
1.47	-0.013338	-1.57836	0.162465	-0.552344	0	0	-0.505335	1.12979	-0.353787	-0.75642	0	0	-0.186892	0.448565	0.347062	1.30876	0	0
1.48	-0.0297027	-1.6925	0.157455	-0.447896	0	0	-0.493935	1.15017	-0.361202	-0.726505	0	0	-0.181927	0.542333	0.359487	1.1744	0	0
1.49	-0.0471444	-1.79355	0.153539	-0.333909	0	0	-0.482333	1.1702	-0.368314	-0.695851	0	0	-0.176088	0.623342	0.370516	1.02976	0	0
1.5	-0.0655256	-1.8802	0.150804	-0.211759	0	0	-0.470532	1.18986	-0.375116	-0.664307	0	0	-0.169507	0.690337	0.380052	0.876066	0	0
1.51	-0.0846962	-1.9512	0.149326	-0.0829699	0	0	-0.458537	1.20907	-0.381597	-0.631739	0	0	-0.162332	0.742129	0.388012	0.714709	0	0
1.52	-0.104493	-2.00532	0.149162	0.0507658	0	0	-0.446353	1.22769	-0.387747	-0.59805	0	0	-0.154719	0.77763	0.394326	0.547284	0	0
1.53	-0.124743	-2.04146	0.150352	0.187591	0	0	-0.433986	1.24555	-0.393554	-0.563194	0	0	-0.146837	0.795914	0.398943	0.375603	0	0
1.54	-0.14526	-2.05874	0.152917	0.325504	0	0	-0.421445	1.26246	-0.399007	-0.527189	0	0	-0.138861	0.796278	0.401831	0.201685	0	0
1.55	-0.165852	-2.05652	0.156858	0.462402	0	0	-0.408741	1.27821	-0.404094	-0.490129	0	0	-0.130972	0.778316	0.402977	0.027727	0	0
1.56	-0.186324	-2.03457	0.162155	0.596143	0	0	-0.395885	1.2926	-0.408807	-0.45218	0	0	-0.123356	0.741972	0.402393	-0.143963	0	0
1.57	-0.206478	-1.99308	0.168764	0.724619	0	0	-0.382894	1.30549	-0.413136	-0.413569	0	0	-0.116193	0.687583	0.400113	-0.311051	0	0
1.58	-0.226123	-1.93266	0.176623	0.845833	0	0	-0.369781	1.31679	-0.417077	-0.374561	0	0	-0.109662	0.615876	0.396195	-0.471272	0	0
1.59	-0.245072	-1.8544	0.18565	0.957964	0	0	-0.356563	1.32646	-0.420627	-0.335431	0	0	-0.10393	0.527943	0.390717	-0.622533	0	0
1.6	-0.263156	-1.75975	0.195746	1.05942	0	0	-0.343257	1.33457	-0.423786	-0.29643	0	0	-0.0991525	0.425181	0.38378	-0.762985	0	0
1.61	-0.280218	-1.65042	0.206798	1.14884	0	0	-0.329877	1.34121	-0.426556	-0.257763	0	0	-0.0954702	0.30921	0.375499	-0.891079	0	0
1.62	-0.296122	-1.52832	0.218679	1.22515	0	0	-0.316437	1.34653	-0.428942	-0.21957	0	0	-0.0930065	0.18179	0.366004	-1.00558	0	0
1.63	-0.310748	-1.39543	0.231255	1.28749	0	0	-0.30295	1.35069	-0.430949	-0.181923	0	0	-0.0918665	0.0447431	0.355436	-1.10557	0	0
1.64	-0.324001	-1.25376	0.24438	1.3352	0	0	-0.289427	1.35386	-0.432583	-0.144826	0	0	-0.0921376	-0.100104	0.343943	-1.19038	0	0
