0	-10	0	37
0.002	-9.28945	0.861309	36.7634
0.004	-8.57035	1.70253	36.5151
0.006	-7.84465	2.52248	36.258
0.008	-7.11424	3.32016	35.9948
0.01	-6.38094	4.09475	35.7282
0.012	-5.64649	4.84562	35.4607
0.014	-4.91256	5.57223	35.1948
0.016	-4.18071	6.2742	34.9327
0.018	-3.45245	6.95125	34.6767
0.02	-2.72919	7.60316	34.4286
0.022	-2.01225	8.2298	34.1903
0.024	-1.30287	8.83108	33.9635
0.026	-0.602228	9.40695	33.7497
0.028	0.0885868	9.95738	33.5502
0.03	0.768552	10.4823	33.3661
0.032	1.43671	10.9818	33.1985
0.034	2.09216	11.4558	33.0481
0.036	2.73407	11.9041	32.9157
0.038	3.36163	12.3268	32.8018
0.04	3.97411	12.7238	32.7067
0.042	4.57079	13.0948	32.6306
0.044	5.151	13.4397	32.5736
0.046	5.7141	13.7584	32.5356
0.048	6.25947	14.0505	32.5164
0.05	6.78652	14.3158	32.5156
0.052	7.29468	14.5541	32.5328
0.054	7.7834	14.765	32.5672
0.056	8.25213	14.9483	32.6182
0.058	8.70035	15.1035	32.6849
0.06	9.12755	15.2305	32.7663
0.062	9.53325	15.3289	32.8614
0.064	9.91695	15.3984	32.969
0.066	10.2782	15.439	33.0879
0.068	10.6166	15.4503	33.2166
0.07	10.9316	15.4322	33.3539
0.072	11.2229	15.3847	33.4982
0.074	11.4902	15.3078	33.6481
0.076	11.733	15.2017	33.802
0.078	11.951	15.0664	33.9584
0.08	12.1441	14.9023	34.1157
0.082	12.312	14.7098	34.2723
0.084	12.4544	14.4893	34.4266
0.086	12.5713	14.2414	34.5772
0.088	12.6626	13.967	34.7226
0.09	12.7283	13.6666	34.8613
0.092	12.7684	13.3414	34.9921
0.094	12.7831	12.9923	35.1136
0.096	12.7724	12.6204	35.2246
0.098	12.7367	12.227	35.3241
0.1	12.6763	11.8133	35.4111
0.102	12.5916	11.3807	35.4848
0.104	12.4829	10.9307	35.5445
0.106	12.3509	10.4647	35.5894
0.108	12.1961	9.98422	35.6192
0.11	12.0191	9.49088	35.6336
0.112	11.8207	8.98622	35.6322
0.114	11.6016	8.47184	35.6151
0.116	11.3627	7.94931	35.5823
0.118	11.1047	7.42018	35.5339
0.12	10.8287	6.886	35.4702
0.122	10.5356	6.34826	35.3916
0.124	10.2264	5.80841	35.2986
0.126	9.90198	5.26784	35.1918
0.128	9.56349	4.7279	35.0718
0.13	9.21194	4.18984	34.9393
0.132	8.84839	3.65487	34.7952
0.134	8.47391	3.12411	34.6404
0.136	8.08954	2.5986	34.4755
0.138	7.69635	2.07929	34.3017
0.14	7.29537	1.56708	34.1199
0.142	6.88763	1.06276	33.9309
0.144	6.47413	0.567056	33.7359
0.146	6.05586	0.0806135	33.5356
0.148	5.63378	-0.395996	33.3312
0.15	5.2088	-0.862274	33.1235
0.152	4.78183	-1.31779	32.9134
0.154	4.35372	-1.76217	32.7018
0.156	3.92529	-2.19511	32.4896
0.158	3.49733	-2.61636	32.2777
0.16	3.07059	-3.02572	32.0667
0.162	2.64577	-3.42303	31.8574
0.164	2.22355	-3.80817	31.6506
0.166	1.80456	-4.18107	31.4468
0.168	1.38939	-4.54168	31.2467
0.17	0.978585	-4.88999	31.0509
0.172	0.572677	-5.22601	30.8597
0.174	0.172143	-5.54977	30.6738
0.176	-0.222569	-5.86131	30.4934
0.178	-0.611045	-6.1607	30.319
0.18	-0.992903	-6.44802	30.1509
0.182	-1.36779	-6.72334	29.9894
0.184	-1.73539	-6.98675	29.8346
0.186	-2.09539	-7.23835	29.6868
0.188	-2.44754	-7.47824	29.5462
0.19	-2.79159	-7.7065	29.4127
0.192	-3.1273	-7.92324	29.2865
0.194	-3.45449	-8.12856	29.1677
0.196	-3.77296	-8.32255	29.0562
0.198	-4.08255	-8.50529	28.9519
0.2	-4.38311	-8.67689	28.8548
0.202	-4.67452	-8.83742	28.7649
0.204	-4.95664	-8.98696	28.6819
0.206	-5.22938	-9.1256	28.6057
0.208	-5.49263	-9.25342	28.5361
0.21	-5.74632	-9.37049	28.473
0.212	-5.99038	-9.47689	28.416
0.214	-6.22473	-9.57268	28.365
0.216	-6.44934	-9.65795	28.3197
0.218	-6.66414	-9.73277	28.2797
0.22	-6.86911	-9.79721	28.2448
0.222	-7.06421	-9.85136	28.2147
0.224	-7.24942	-9.89529	28.1891
0.226	-7.42473	-9.92911	28.1675
0.228	-7.59012	-9.95289	28.1497
0.23	-7.7456	-9.96674	28.1353
0.232	-7.89117	-9.97076	28.1239
0.234	-8.02685	-9.96508	28.1152
0.236	-8.15265	-9.94981	28.1087
0.238	-8.2686	-9.92509	28.1043
0.24	-8.37474	-9.89106	28.1013
0.242	-8.47112	-9.84787	28.0996
0.244	-8.55777	-9.7957	28.0986
0.246	-8.63477	-9.73472	28.0982
0.248	-8.70217	-9.66511	28.0978
0.25	-8.76007	-9.58708	28.0972
0.252	-8.80853	-9.50084	28.096
0.254	-8.84765	-9.40661	28.0939
0.256	-8.87755	-9.30463	28.0905
0.258	-8.89833	-9.19515	28.0857
0.26	-8.91011	-9.07843	28.079
0.262	-8.91303	-8.95473	28.0702
0.264	-8.90723	-8.82434	28.059
0.266	-8.89286	-8.68754	28.0453
0.268	-8.87007	-8.54462	28.0287
0.27	-8.83905	-8.3959	28.009
0.272	-8.79997	-8.24168	27.9862
0.274	-8.75302	-8.08228	27.9599
0.276	-8.69839	-7.91802	27.9301
0.278	-8.6363	-7.74922	27.8965
0.28	-8.56695	-7.57621	27.8592
