49800	7.94832	6.31855	24.1641
49800	7.83329	6.17696	24.1178
49800	7.71647	6.0354	24.0682
49800	7.59799	5.89402	24.0153
49800	7.47796	5.75296	23.9592
49800	7.35653	5.61235	23.8999
49800	7.23382	5.47232	23.8376
49800	7.10996	5.33299	23.7722
49800	6.98509	5.19449	23.704
49800	6.85932	5.05693	23.633
49800	6.7328	4.92042	23.5592
49800	6.60563	4.78506	23.4828
49800	6.47796	4.65095	23.4039
49800	6.34989	4.51817	23.3225
49800	6.22156	4.38683	23.2388
49800	6.09307	4.257	23.1528
49800	5.96454	4.12875	23.0647
49800	5.83609	4.00215	22.9746
49800	5.70783	3.87727	22.8825
49800	5.57985	3.75416	22.7886
49800	5.45226	3.63289	22.6929
49800	5.32517	3.51349	22.5955
49800	5.19866	3.39601	22.4966
49800	5.07283	3.28048	22.3962
49800	4.94776	3.16695	22.2944
49800.1	4.82354	3.05542	22.1914
49800.1	4.70025	2.94594	22.0871
49800.1	4.57796	2.83851	21.9817
49800.1	4.45675	2.73314	21.8753
49800.1	4.33668	2.62986	21.768
49800.1	4.21781	2.52866	21.6598
49800.1	4.10022	2.42954	21.5508
49800.1	3.98394	2.33251	21.441
49800.1	3.86903	2.23755	21.3307
49800.1	3.75555	2.14466	21.2197
49800.1	3.64352	2.05383	21.1083
49800.1	3.533	1.96503	20.9964
49800.1	3.42402	1.87826	20.8841
49800.1	3.31661	1.79349	20.7715
49800.1	3.21079	1.71069	20.6587
49800.1	3.1066	1.62985	20.5456
49800.1	3.00405	1.55094	20.4324
49800.1	2.90317	1.47391	20.3191
49800.1	2.80396	1.39876	20.2057
49800.1	2.70644	1.32543	20.0923
49800.1	2.61062	1.2539	19.9789
49800.1	2.5165	1.18413	19.8656
49800.1	2.42409	1.11608	19.7525
49800.1	2.33338	1.04971	19.6395
49800.1	2.24437	0.984991	19.5266
49800.1	2.15706	0.921874	19.414
49800.1	2.07144	0.86032	19.3016
49800.1	1.9875	0.800286	19.1895
49800.1	1.90523	0.741731	19.0777
49800.1	1.82461	0.68461	18.9662
49800.1	1.74562	0.628879	18.8551
49800.1	1.66826	0.574496	18.7444
49800.1	1.59249	0.521415	18.634
49800.1	1.5183	0.469592	18.5241
49800.1	1.44566	0.418982	18.4146
49800.1	1.37456	0.369539	18.3055
49800.1	1.30495	0.321219	18.197
49800.1	1.23682	0.273977	18.0889
49800.1	1.17014	0.227768	17.9813
49800.1	1.10488	0.182546	17.8742
49800.1	1.04101	0.138266	17.7676
49800.1	0.978487	0.0948836	17.6615
49800.1	0.917291	0.052354	17.556
49800.1	0.857385	0.0106323	17.451
49800.1	0.798734	-0.0303258	17.3466
49800.1	0.741305	-0.0705649	17.2428
49800.1	0.68506	-0.110129	17.1395
49800.1	0.629966	-0.149062	17.0368
49800.1	0.575984	-0.187408	16.9347
49800.1	0.523079	-0.22521	16.8332
49800.2	0.471211	-0.262512	16.7322
49800.2	0.420345	-0.299358	16.6319
49800.2	0.37044	-0.335789	16.5321
49800.2	0.32146	-0.371849	16.433
49800.2	0.273364	-0.407581	16.3345
49800.2	0.226114	-0.443028	16.2366
49800.2	0.179671	-0.478231	16.1392
49800.2	0.133995	-0.513234	16.0425
49800.2	0.0890457	-0.548078	15.9465
49800.2	0.044784	-0.582806	15.851
49800.2	0.00116974	-0.617459	15.7561
49800.2	-0.0418375	-0.652082	15.6619
49800.2	-0.0842779	-0.686714	15.5683
49800.2	-0.126192	-0.7214	15.4753
49800.2	-0.167621	-0.75618	15.383
49800.2	-0.208604	-0.791099	15.2912
49800.2	-0.249183	-0.826197	15.2001
49800.2	-0.2894	-0.86152	15.1097
49800.2	-0.329294	-0.897108	15.0198
49800.2	-0.368907	-0.933006	14.9306
49800.2	-0.408282	-0.969258	14.842
49800.2	-0.447458	-1.00591	14.7541
49800.2	-0.486478	-1.043	14.6668
49800.2	-0.525385	-1.08058	14.5801
49800.2	-0.564219	-1.11869	14.4941
49800.2	-0.603024	-1.15737	14.4087
49800.2	-0.641843	-1.19669	14.324
49800.2	-0.680717	-1.23667	14.2399
49800.2	-0.719691	-1.27738	14.1565
49800.2	-0.758808	-1.31885	14.0737
49800.2	-0.798112	-1.36114	13.9916
49800.2	-0.837647	-1.4043	13.9101
49800.2	-0.877458	-1.44838	13.8294
49800.2	-0.917591	-1.49343	13.7493
49800.2	-0.958091	-1.53951	13.6699
49800.2	-0.999005	-1.58666	13.5911
49800.2	-1.04038	-1.63495	13.5131
49800.2	-1.08226	-1.68443	13.4358
49800.2	-1.1247	-1.73516	13.3592
49800.2	-1.16774	-1.78719	13.2833
49800.2	-1.21144	-1.8406	13.2081
49800.2	-1.25584	-1.89544	13.1337
49800.2	-1.301	-1.95177	13.06
49800.2	-1.34697	-2.00966	12.9872
49800.2	-1.39379	-2.06919	12.915
49800.2	-1.44154	-2.13041	12.8437
49800.2	-1.49025	-2.19339	12.7732
49800.2	-1.54	-2.25822	12.7035
