0.11	-4.79391e-07	-1.3091e-05	2.46265e-05	0.000448017	0	0	-0.302806	-2.74484	5.17761	-0.407323	0	0	-4.63517	-1.02093	2.32629	-2.58314	0	0	4.33201	-1.72716	2.85134	2.1762	0	0
0.12	-6.22607e-07	-1.55889e-05	2.93108e-05	0.000488855	0	0	-0.330243	-2.74257	5.17335	-0.444451	0	0	-4.64521	-0.987612	2.30038	-2.59972	0	0	4.31458	-1.75821	2.873	2.15568	0	0
0.13	-7.91904e-07	-1.83074e-05	3.44037e-05	0.000529721	0	0	-0.357656	-2.7401	5.16872	-0.481606	0	0	-4.65492	-0.954167	2.2743	-2.61613	0	0	4.29684	-1.78919	2.89445	2.13498	0	0
0.14	-9.89494e-07	-2.12475e-05	3.99053e-05	0.000570618	0	0	-0.385044	-2.73742	5.16372	-0.518788	0	0	-4.6643	-0.920596	2.24806	-2.63239	0	0	4.2788	-1.82008	2.9157	2.11409	0	0
0.15	-1.2176e-06	-2.44101e-05	4.58162e-05	0.000611549	0	0	-0.412404	-2.73455	5.15835	-0.556001	0	0	-4.67334	-0.886899	2.22165	-2.64848	0	0	4.26044	-1.85091	2.93673	2.093	0	0
0.16	-1.47844e-06	-2.77961e-05	5.21364e-05	0.000652516	0	0	-0.439734	-2.73147	5.1526	-0.593247	0	0	-4.68204	-0.853071	2.19509	-2.66441	0	0	4.24178	-1.88166	2.95756	2.07172	0	0
0.17	-1.77427e-06	-3.14067e-05	5.88666e-05	0.00069352	0	0	-0.467033	-2.72819	5.14648	-0.630527	0	0	-4.6904	-0.819112	2.16837	-2.68019	0	0	4.22281	-1.91233	2.97817	2.05025	0	0
0.18	-2.10733e-06	-3.52431e-05	6.6007e-05	0.000734566	0	0	-0.494297	-2.7247	5.13999	-0.667844	0	0	-4.69842	-0.785017	2.14149	-2.6958	0	0	4.20353	-1.94294	2.99856	2.02859	0	0
0.19	-2.47989e-06	-3.93065e-05	7.35581e-05	0.000775654	0	0	-0.521526	-2.72101	5.13312	-0.705201	0	0	-4.7061	-0.750786	2.11445	-2.71125	0	0	4.18395	-1.97347	3.01874	2.00672	0	0
0.2	-2.89422e-06	-4.35983e-05	8.15202e-05	0.000816788	0	0	-0.548717	-2.71711	5.12588	-0.742599	0	0	-4.71343	-0.716415	2.08726	-2.72655	0	0	4.16406	-2.00394	3.03869	1.98465	0	0
0.21	-3.35262e-06	-4.81197e-05	8.9894e-05	0.00085797	0	0	-0.575868	-2.713	5.11827	-0.78004	0	0	-4.72042	-0.681902	2.05992	-2.74168	0	0	4.14387	-2.03435	3.05843	1.96238	0	0
0.22	-3.85738e-06	-5.28724e-05	9.86798e-05	0.000899203	0	0	-0.602976	-2.70867	5.11028	-0.817528	0	0	-4.72707	-0.647245	2.03243	-2.75666	0	0	4.12338	-2.06468	3.07794	1.93991	0	0
0.23	-4.41084e-06	-5.78579e-05	0.000107878	0.000940489	0	0	-0.63004	-2.70414	5.10192	-0.855064	0	0	-4.73337	-0.612439	2.00479	-2.77148	0	0	4.10258	-2.09495	3.09723	1.91722	0	0
0.24	-5.01532e-06	-6.30778e-05	0.00011749	0.00098183	0	0	-0.657058	-2.6994	5.09318	-0.89265	0	0	-4.73932	-0.577484	1.977	-2.78613	0	0	4.08148	-2.12516	3.11628	1.89433	0	0
0.25	-5.67318e-06	-6.85338e-05	0.000127515	0.00102323	0	0	-0.684028	-2.69444	5.08407	-0.93029	0	0	-4.74492	-0.542375	1.94906	-2.80063	0	0	4.06008	-2.15531	3.13511	1.87123	0	0
0.26	-6.38679e-06	-7.42278e-05	0.000137955	0.00106469	0	0	-0.710946	-2.68926	5.07458	-0.967984	0	0	-4.75017	-0.507111	1.92099	-2.81496	0	0	4.03837	-2.1854	3.15371	1.84791	0	0
0.27	-7.15854e-06	-8.01617e-05	0.000148809	0.00110621	0	0	-0.737812	-2.68387	5.06471	-1.00574	0	0	-4.75506	-0.471687	1.89277	-2.82914	0	0	4.01637	-2.21543	3.17207	1.82437	0	0
0.28	-7.99083e-06	-8.63374e-05	0.000160079	0.0011478	0	0	-0.764623	-2.67825	5.05446	-1.04355	0	0	-4.7596	-0.436103	1.8644	-2.84315	0	0	3.99406	-2.2454	3.19019	1.80061	0	0
0.29	-8.8861e-06	-9.27572e-05	0.000171765	0.00118946	0	0	-0.791376	-2.67242	5.04384	-1.08142	0	0	-4.76378	-0.400353	1.8359	-2.85701	0	0	3.97146	-2.27531	3.20808	1.77662	0	0
0.3	-9.8468e-06	-9.9423e-05	0.000183868	0.00123119	0	0	-0.818071	-2.66636	5.03283	-1.11936	0	0	-4.76761	-0.364436	1.80726	-2.8707	0	0	3.94856	-2.30517	3.22573	1.75242	0	0
0.31	-1.08754e-05	-0.000106337	0.000196389	0.00127299	0	0	-0.844703	-2.66007	5.02145	-1.15737	0	0	-4.77107	-0.328348	1.77849	-2.88423	0	0	3.92536	-2.33497	3.24313	1.72798	0	0
0.32	-1.19744e-05	-0.000113502	0.000209329	0.00131487	0	0	-0.871271	-2.65356	5.00968	-1.19544	0	0	-4.77417	-0.292086	1.74958	-2.89759	0	0	3.90186	-2.36472	3.26029	1.70331	0	0
0.33	-1.31463e-05	-0.00012092	0.000222687	0.00135683	0	0	-0.897773	-2.64681	4.99754	-1.23359	0	0	-4.77691	-0.255647	1.72054	-2.91079	0	0	3.87806	-2.39441	3.27719	1.6784	0	0
0.34	-1.43936e-05	-0.000128594	0.000236465	0.00139887	0	0	-0.924207	-2.63984	4.98501	-1.27181	0	0	-4.77928	-0.219028	1.69137	-2.92383	0	0	3.85397	-2.42405	3.29385	1.65326	0	0
0.35	-1.5719e-05	-0.000136527	0.000250665	0.00144099	0	0	-0.950569	-2.63263	4.9721	-1.31011	0	0	-4.78129	-0.182225	1.66206	-2.9367	0	0	3.82958	-2.45365	3.31026	1.62787	0	0
0.36	-1.7125e-05	-0.00014472	0.000265285	0.0014832	0	0	-0.976858	-2.62518	4.95881	-1.34848	0	0	-4.78293	-0.145234	1.63263	-2.9494	0	0	3.8049	-2.48319	3.32641	1.60224	0	0
0.37	-1.86143e-05	-0.000153178	0.000280329	0.0015255	0	0	-1.00307	-2.61749	4.94513	-1.38694	0	0	-4.78419	-0.108053	1.60308	-2.96194	0	0	3.77992	-2.51268	3.3423	1.57635	0	0
0.38	-2.01895e-05	-0.000161903	0.000295796	0.0015679	0	0	-1.02921	-2.60956	4.93107	-1.42549	0	0	-4.78509	-0.070678	1.57339	-2.97431	0	0	3.75464	-2.54212	3.35794	1.55022	0	0
0.39	-2.18533e-05	-0.000170898	0.000311687	0.00161038	0	0	-1.05526	-2.60138	4.91662	-1.46412	0	0	-4.78561	-0.033105	1.54359	-2.9865	0	0	3.72908	-2.57152	3.37331	1.52383	0	0
0.4	-2.36084e-05	-0.000180167	0.000328004	0.00165297	0	0	-1.08123	-2.59295	4.90179	-1.50284	0	0	-4.78575	0.00466944	1.51366	-2.99853	0	0	3.70321	-2.60087	3.38841	1.49718	0	0
0.41	-2.54575e-05	-0.000189712	0.000344747	0.00169566	0	0	-1.10712	-2.58428	4.88657	-1.54165	0	0	-4.78551	0.0426492	1.48362	-3.01038	0	0	3.67706	-2.63017	3.40325	1.47026	0	0
0.42	-2.74035e-05	-0.000199537	0.000361917	0.00173845	0	0	-1.13292	-2.57534	4.87096	-1.58055	0	0	-4.7849	0.0808379	1.45346	-3.02206	0	0	3.65061	-2.65942	3.41782	1.44308	0	0
0.43	-2.94492e-05	-0.000209647	0.000379516	0.00178135	0	0	-1.15863	-2.56615	4.85495	-1.61956	0	0	-4.7839	0.11924	1.42318	-3.03357	0	0	3.62387	-2.68864	3.43211	1.41563	0	0
0.44	-3.15974e-05	-0.000220043	0.000397545	0.00182436	0	0	-1.18424	-2.5567	4.83856	-1.65866	0	0	-4.78251	0.157858	1.39279	-3.0449	0	0	3.59684	-2.7178	3.44613	1.3879	0	0
0.45	-3.38511e-05	-0.000230732	0.000416004	0.00186748	0	0	-1.20976	-2.54699	4.82178	-1.69787	0	0	-4.78074	0.196698	1.36228	-3.05605	0	0	3.56951	-2.74693	3.45987	1.35988	0	0
0.46	-3.6213e-05	-0.000241715	0.000434895	0.00191072	0	0	-1.23518	-2.537	4.80461	-1.73718	0	0	-4.77858	0.235763	1.33167	-3.06701	0	0	3.5419	-2.77601	3.47332	1.33159	0	0
0.47	-3.86864e-05	-0.000252998	0.000454219	0.00195408	0	0	-1.2605	-2.52674	4.78704	-1.7766	0	0	-4.77602	0.275058	1.30094	-3.0778	0	0	3.51399	-2.80504	3.4865	1.303	0	0
0.48	-4.1274e-05	-0.000264585	0.000473977	0.00199756	0	0	-1.28571	-2.51621	4.76907	-1.81613	0	0	-4.77307	0.314586	1.27011	-3.0884	0	0	3.4858	-2.83404	3.49938	1.27411	0	0
0.49	-4.39791e-05	-0.000276481	0.00049417	0.00204116	0	0	-1.31082	-2.5054	4.75071	-1.85577	0	0	-4.76973	0.354352	1.23917	-3.09882	0	0	3.45731	-2.86299	3.51198	1.24493	0	0
0.5	-4.68047e-05	-0.000288689	0.0005148	0.00208489	0	0	-1.33582	-2.4943	4.73196	-1.89553	0	0	-4.76599	0.394362	1.20814	-3.10904	0	0	3.42854	-2.8919	3.52428	1.21545	0	0
0.51	-4.97539e-05	-0.000301214	0.000535869	0.00212876	0	0	-1.36071	-2.48291	4.7128	-1.93541	0	0	-4.76184	0.434618	1.17699	-3.11908	0	0	3.39948	-2.92078	3.53629	1.18565	0	0
0.52	-5.283e-05	-0.000314062	0.000557376	0.00217275	0	0	-1.38548	-2.47123	4.69325	-1.97542	0	0	-4.75729	0.475127	1.14575	-3.12892	0	0	3.37012	-2.94961	3.54799	1.15554	0	0
0.53	-5.60363e-05	-0.000327238	0.000579324	0.00221689	0	0	-1.41013	-2.45925	4.67329	-2.01554	0	0	-4.75234	0.515893	1.11442	-3.13857	0	0	3.34048	-2.97839	3.5594	1.1251	0	0
0.54	-5.93759e-05	-0.000340746	0.000601714	0.00226116	0	0	-1.43466	-2.44697	4.65294	-2.0558	0	0	-4.74697	0.55692	1.08298	-3.14801	0	0	3.31056	-3.00714	3.57049	1.09435	0	0
0.55	-6.28523e-05	-0.000354593	0.000624548	0.00230559	0	0	-1.45907	-2.43438	4.63218	-2.09618	0	0	-4.7412	0.598214	1.05146	-3.15726	0	0	3.28034	-3.03585	3.58128	1.06326	0	0
0.56	-6.64689e-05	-0.000368783	0.000647826	0.00235015	0	0	-1.48335	-2.42148	4.61101	-2.13671	0	0	-4.73501	0.639781	1.01984	-3.1663	0	0	3.24984	-3.06452	3.59176	1.03183	0	0
0.57	-7.02291e-05	-0.000383323	0.000671551	0.00239487	0	0	-1.5075	-2.40826	4.58944	-2.17736	0	0	-4.7284	0.681624	0.988132	-3.17513	0	0	3.21905	-3.09315	3.60192	1.00006	0	0
0.58	-7.41366e-05	-0.000398219	0.000695724	0.00243975	0	0	-1.53151	-2.39472	4.56747	-2.21816	0	0	-4.72138	0.72375	0.956337	-3.18376	0	0	3.18798	-3.12173	3.61176	0.967933	0	0
0.59	-7.81947e-05	-0.000413477	0.000720347	0.00248478	0	0	-1.55539	-2.38085	4.54508	-2.2591	0	0	-4.71393	0.766165	0.924457	-3.19217	0	0	3.15662	-3.15028	3.62127	0.935454	0	0
0.6	-8.24073e-05	-0.000429103	0.00074542	0.00252997	0	0	-1.57913	-2.36665	4.52228	-2.30019	0	0	-4.70605	0.808873	0.892494	-3.20036	0	0	3.12497	-3.17879	3.63046	0.902612	0	0
0.61	-8.6778e-05	-0.000445104	0.000770947	0.00257532	0	0	-1.60272	-2.3521	4.49908	-2.34143	0	0	-4.69775	0.851881	0.860451	-3.20833	0	0	3.09304	-3.20725	3.63933	0.869399	0	0
0.62	-9.13107e-05	-0.000461486	0.000796928	0.00262085	0	0	-1.62617	-2.33721	4.47545	-2.38282	0	0	-4.68901	0.895194	0.828328	-3.21608	0	0	3.06083	-3.23567	3.64785	0.83581	0	0
0.63	-9.60091e-05	-0.000478258	0.000823364	0.00266655	0	0	-1.64947	-2.32196	4.45142	-2.42437	0	0	-4.67984	0.938819	0.79613	-3.22359	0	0	3.02833	-3.26405	3.65604	0.801836	0	0
0.64	-0.000100877	-0.000495427	0.000850259	0.00271242	0	0	-1.67261	-2.30635	4.42697	-2.46608	0	0	-4.67023	0.982762	0.763857	-3.23088	0	0	2.99555	-3.29239	3.66389	0.76747	0	0
0.65	-0.000105919	-0.000512999	0.000877613	0.00275847	0	0	-1.69559	-2.29037	4.4021	-2.50795	0	0	-4.66019	1.02703	0.731513	-3.23792	0	0	2.96248	-3.32069	3.67139	0.732705	0	0
0.66	-0.000111139	-0.000530983	0.000905429	0.0028047	0	0	-1.71841	-2.27402	4.37681	-2.54998	0	0	-4.64969	1.07163	0.6991	-3.24473	0	0	2.92913	-3.34894	3.67854	0.697532	0	0
0.67	-0.00011654	-0.000549388	0.000933708	0.00285112	0	0	-1.74107	-2.25729	4.3511	-2.59219	0	0	-4.63875	1.11656	0.666619	-3.25128	0	0	2.8955	-3.37715	3.68534	0.661945	0	0
0.68	-0.000122128	-0.000568221	0.000962452	0.00289773	0	0	-1.76356	-2.24017	4.32496	-2.63457	0	0	-4.62736	1.16184	0.634075	-3.25759	0	0	2.86159	-3.40531	3.69178	0.625933	0	0
0.69	-0.000127906	-0.000587491	0.000991663	0.00294454	0	0	-1.78587	-2.22265	4.2984	-2.67712	0	0	-4.61551	1.20747	0.601468	-3.26364	0	0	2.8274	-3.43343	3.69785	0.589489	0	0
0.7	-0.000133879	-0.000607207	0.00102134	0.00299154	0	0	-1.80801	-2.20473	4.27142	-2.71986	0	0	-4.60321	1.25345	0.568803	-3.26943	0	0	2.79292	-3.4615	3.70357	0.552603	0	0
0.71	-0.000140052	-0.00062738	0.00105149	0.00303874	0	0	-1.82997	-2.18639	4.24401	-2.76278	0	0	-4.59044	1.29981	0.536081	-3.27494	0	0	2.75817	-3.48952	3.70891	0.515267	0	0
0.72	-0.000146428	-0.000648018	0.00108212	0.00308615	0	0	-1.85174	-2.16763	4.21616	-2.80588	0	0	-4.57721	1.34653	0.503305	-3.28019	0	0	2.72313	-3.51749	3.71387	0.477472	0	0
0.73	-0.000153013	-0.000669131	0.00111322	0.00313377	0	0	-1.87332	-2.14843	4.18789	-2.84918	0	0	-4.56351	1.39364	0.470478	-3.28515	0	0	2.68782	-3.54541	3.71845	0.439206	0	0
0.74	-0.000159812	-0.00069073	0.0011448	0.00318161	0	0	-1.8947	-2.12879	4.15918	-2.89267	0	0	-4.54934	1.44113	0.437603	-3.28983	0	0	2.65222	-3.57328	3.72265	0.400462	0	0
0.75	-0.00016683	-0.000712827	0.00117685	0.00322966	0	0	-1.91589	-2.10871	4.13003	-2.93636	0	0	-4.53469	1.48902	0.404682	-3.29422	0	0	2.61635	-3.60109	3.72646	0.361227	0	0
0.76	-0.000174071	-0.000735431	0.00120939	0.00327793	0	0	-1.93688	-2.08816	4.10045	-2.98025	0	0	-4.51956	1.53731	0.37172	-3.2983	0	0	2.5802	-3.62884	3.72987	0.321492	0	0
0.77	-0.00018154	-0.000758555	0.00124241	0.00332643	0	0	-1.95765	-2.06713	4.07043	-3.02435	0	0	-4.50394	1.58602	0.338717	-3.30208	0	0	2.54377	-3.65654	3.73289	0.281245	0	0
0.78	-0.000189243	-0.00078221	0.00127592	0.00337516	0	0	-1.97822	-2.04563	4.03996	-3.06865	0	0	-4.48784	1.63515	0.305679	-3.30554	0	0	2.50707	-3.68418	3.7355	0.240475	0	0
0.79	-0.000197186	-0.000806409	0.00130991	0.00342412	0	0	-1.99856	-2.02363	4.00905	-3.11317	0	0	-4.47124	1.68471	0.272608	-3.30869	0	0	2.47009	-3.71175	3.7377	0.199171	0	0
0.8	-0.000205374	-0.000831166	0.0013444	0.00347332	0	0	-2.01869	-2.00112	3.9777	-3.15791	0	0	-4.45414	1.73471	0.239506	-3.31149	0	0	2.43284	-3.73925	3.73948	0.15732	0	0
0.81	-0.000213811	-0.000856493	0.00137938	0.00352277	0	0	-2.03858	-1.97809	3.9459	-3.20286	0	0	-4.43654	1.78516	0.206379	-3.31396	0	0	2.39531	-3.76669	3.74084	0.11491	0	0
0.82	-0.000222505	-0.000882404	0.00141486	0.00357246	0	0	-2.05825	-1.95454	3.91364	-3.24804	0	0	-4.41844	1.83607	0.173228	-3.31609	0	0	2.3575	-3.79406	3.74178	0.0719284	0	0
0.83	-0.000231461	-0.000908915	0.00145083	0.0036224	0	0	-2.07767	-1.93043	3.88093	-3.29345	0	0	-4.39982	1.88744	0.140058	-3.31785	0	0	2.31942	-3.82135	3.74228	0.0283613	0	0
0.84	-0.000240686	-0.000936039	0.00148731	0.0036726	0	0	-2.09685	-1.90577	3.84777	-3.33909	0	0	-4.38068	1.9393	0.106872	-3.31924	0	0	2.28108	-3.84857	3.74234	-0.0158048	0	0
0.85	-0.000250184	-0.000963792	0.00152428	0.00372306	0	0	-2.11579	-1.88054	3.81415	-3.38497	0	0	-4.36103	1.99165	0.0736746	-3.32026	0	0	2.24245	-3.8757	3.74196	-0.060584	0	0
0.86	-0.000259964	-0.000992191	0.00156177	0.00377378	0	0	-2.13446	-1.85472	3.78007	-3.43109	0	0	-4.34085	2.04449	0.0404686	-3.32089	0	0	2.20356	-3.90274	3.74113	-0.105991	0	0
0.87	-0.00027003	-0.00102125	0.00159976	0.00382477	0	0	-2.15288	-1.8283	3.74553	-3.47746	0	0	-4.32014	2.09785	0.00725822	-3.32111	0	0	2.1644	-3.9297	3.73984	-0.152041	0	0
0.88	-0.000280391	-0.00105099	0.00163827	0.00387603	0	0	-2.17103	-1.80126	3.71052	-3.52407	0	0	-4.29889	2.15172	-0.0259523	-3.32093	0	0	2.12497	-3.95656	3.73808	-0.19875	0	0
0.89	-0.000291053	-0.00108143	0.00167728	0.00392758	0	0	-2.1889	-1.77359	3.67505	-3.57093	0	0	-4.2771	2.20614	-0.059159	-3.32032	0	0	2.08527	-3.98332	3.73586	-0.246133	0	0
0.9	-0.000302022	-0.00111259	0.00171682	0.0039794	0	0	-2.2065	-1.74526	3.6391	-3.61805	0	0	-4.25477	2.26109	-0.0923573	-3.31927	0	0	2.0453	-4.00998	3.73316	-0.294208	0	0
0.91	-0.000313307	-0.00114448	0.00175687	0.00403151	0	0	-2.22381	-1.71627	3.60269	-3.66543	0	0	-4.23188	2.31661	-0.125543	-3.31777	0	0	2.00507	-4.03653	3.72997	-0.342993	0	0
0.92	-0.000324914	-0.00117713	0.00179745	0.0040839	0	0	-2.24082	-1.68658	3.56579	-3.71307	0	0	-4.20843	2.3727	-0.158711	-3.31581	0	0	1.96457	-4.06296	3.7263	-0.392504	0	0
0.93	-0.000336852	-0.00121056	0.00183855	0.0041366	0	0	-2.25753	-1.65619	3.52842	-3.76098	0	0	-4.18442	2.42937	-0.191858	-3.31337	0	0	1.92381	-4.08927	3.72212	-0.44276	0	0
0.94	-0.000349128	-0.00124479	0.00188018	0.00418959	0	0	-2.27394	-1.62507	3.49057	-3.80917	0	0	-4.15984	2.48663	-0.224977	-3.31043	0	0	1.88279	-4.11545	3.71744	-0.493782	0	0
0.95	-0.000361751	-0.00127984	0.00192234	0.00424288	0	0	-2.29003	-1.5932	3.45224	-3.85762	0	0	-4.13469	2.54451	-0.258064	-3.30698	0	0	1.8415	-4.14149	3.71224	-0.545588	0	0
0.96	-0.000374728	-0.00131574	0.00196504	0.00429648	0	0	-2.3058	-1.56056	3.41342	-3.90636	0	0	-4.10895	2.60301	-0.291115	-3.303	0	0	1.79996	-4.16739	3.70652	-0.598199	0	0
0.97	-0.000388068	-0.00135251	0.00200827	0.00435039	0	0	-2.32124	-1.52713	3.37411	-3.95538	0	0	-4.08263	2.66215	-0.324123	-3.29848	0	0	1.75815	-4.19314	3.70028	-0.651638	0	0
0.98	-0.000401781	-0.00139018	0.00205205	0.00440462	0	0	-2.33634	-1.49288	3.33431	-4.00469	0	0	-4.05571	2.72195	-0.357083	-3.29339	0	0	1.71609	-4.21873	3.69349	-0.705925	0	0
0.99	-0.000415875	-0.00142877	0.00209637	0.00445916	0	0	-2.3511	-1.45779	3.29402	-4.05428	0	0	-4.02818	2.78241	-0.389989	-3.28772	0	0	1.67378	-4.24414	3.68615	-0.761085	0	0
1	-0.00043036	-0.00146832	0.00214123	0.00451403	0	0	-2.3655	-1.42184	3.25322	-4.10417	0	0	-4.00006	2.84356	-0.422835	-3.28144	0	0	1.63121	-4.26938	3.67826	-0.81714	0	0
1.01	-0.000445245	-0.00150885	0.00218665	0.00456922	0	0	-2.37953	-1.38498	3.21193	-4.15436	0	0	-3.97131	2.9054	-0.455615	-3.27453	0	0	1.58839	-4.29442	3.66981	-0.874116	0	0
1.02	-0.00046054	-0.0015504	0.00223262	0.00462474	0	0	-2.39319	-1.34721	3.17014	-4.20484	0	0	-3.94194	2.96797	-0.488323	-3.26698	0	0	1.54532	-4.31927	3.66078	-0.932039	0	0
1.03	-0.000476256	-0.00159299	0.00227915	0.0046806	0	0	-2.40647	-1.30848	3.12783	-4.25563	0	0	-3.91195	3.03127	-0.520953	-3.25875	0	0	1.50201	-4.3439	3.65117	-0.990934	0	0
1.04	-0.000492403	-0.00163666	0.00232623	0.00473678	0	0	-2.41936	-1.26878	3.08502	-4.30672	0	0	-3.88132	3.09532	-0.553496	-3.24982	0	0	1.45845	-4.3683	3.64096	-1.05083	0	0
1.05	-0.000508993	-0.00168145	0.00237388	0.00479331	0	0	-2.43184	-1.22806	3.0417	-4.35812	0	0	-3.85004	3.16014	-0.585947	-3.24017	0	0	1.41464	-4.39246	3.63015	-1.11176	0	0
1.06	-0.000526036	-0.00172739	0.0024221	0.00485017	0	0	-2.44392	-1.18629	2.99786	-4.40982	0	0	-3.81811	3.22574	-0.618297	-3.22976	0	0	1.3706	-4.41636	3.61872	-1.17374	0	0
1.07	-0.000543545	-0.00177452	0.00247089	0.00490738	0	0	-2.45557	-1.14343	2.9535	-4.46184	0	0	-3.78552	3.29216	-0.650539	-3.21857	0	0	1.32632	-4.43999	3.60667	-1.23682	0	0
1.08	-0.000561531	-0.00182288	0.00252025	0.00496493	0	0	-2.46678	-1.09946	2.90862	-4.51417	0	0	-3.75227	3.3594	-0.682666	-3.20657	0	0	1.2818	-4.46333	3.59398	-1.30102	0	0
1.09	-0.000580007	-0.00187252	0.00257019	0.00502283	0	0	-2.47755	-1.05433	2.86322	-4.56682	0	0	-3.71833	3.42748	-0.714668	-3.19372	0	0	1.23705	-4.48637	3.58064	-1.36637	0	0
1.1	-0.000598986	-0.00192347	0.00262071	0.00508107	0	0	-2.48786	-1.00801	2.81728	-4.61978	0	0	-3.68371	3.49643	-0.746537	-3.18	0	0	1.19207	-4.50908	3.56665	-1.43292	0	0
1.11	-0.000618481	-0.00197578	0.00267181	0.00513966	0	0	-2.49771	-0.960443	2.77082	-4.67305	0	0	-3.6484	3.56627	-0.778265	-3.16536	0	0	1.14687	-4.53144	3.55198	-1.50069	0	0
1.12	-0.000638506	-0.00202951	0.0027235	0.00519859	0	0	-2.50707	-0.911594	2.72382	-4.72664	0	0	-3.61238	3.63702	-0.809841	-3.14976	0	0	1.10145	-4.55343	3.53663	-1.56973	0	0
1.13	-0.000659076	-0.00208469	0.00277578	0.00525787	0	0	-2.51594	-0.861416	2.67629	-4.78054	0	0	-3.57566	3.7087	-0.841257	-3.13317	0	0	1.0558	-4.57503	3.52058	-1.64007	0	0
1.14	-0.000680205	-0.00214139	0.00282866	0.00531749	0	0	-2.52429	-0.809859	2.62821	-4.83476	0	0	-3.53821	3.78134	-0.872501	-3.11554	0	0	1.00995	-4.59621	3.50382	-1.71176	0	0
1.15	-0.000701909	-0.00219967	0.00288213	0.00537745	0	0	-2.53213	-0.756873	2.57959	-4.88928	0	0	-3.50003	3.85495	-0.903564	-3.09683	0	0	0.963881	-4.61694	3.48634	-1.78484	0	0
1.16	-0.000724204	-0.00225957	0.00293621	0.00543775	0	0	-2.53943	-0.702406	2.53042	-4.94411	0	0	-3.46111	3.92956	-0.934434	-3.07699	0	0	0.91761	-4.6372	3.46812	-1.85935	0	0
1.17	-0.000747106	-0.00232116	0.00299089	0.00549838	0	0	-2.54617	-0.6464	2.48071	-4.99925	0	0	-3.42143	4.00519	-0.9651	-3.05597	0	0	0.871139	-4.65695	3.44915	-1.93534	0	0
1.18	-0.000770633	-0.00238451	0.00304618	0.00555934	0	0	-2.55235	-0.588797	2.43044	-5.05468	0	0	-3.381	4.08188	-0.995549	-3.03372	0	0	0.824473	-4.67617	3.42941	-2.01286	0	0
1.19	-0.000794802	-0.00244969	0.00310208	0.00562062	0	0	-2.55794	-0.529535	2.37961	-5.1104	0	0	-3.33979	4.15964	-1.02577	-3.01018	0	0	0.777618	-4.6948	3.40889	-2.09195	0	0
1.2	-0.000819633	-0.00251676	0.00315859	0.00568221	0	0	-2.56293	-0.46855	2.32823	-5.16641	0	0	-3.2978	4.23849	-1.05575	-2.98529	0	0	0.730579	-4.71282	3.38757	-2.17267	0	0
1.21	-0.000845144	-0.0025858	0.00321572	0.0057441	0	0	-2.56731	-0.405772	2.27628	-5.22269	0	0	-3.25502	4.31848	-1.08547	-2.95899	0	0	0.683363	-4.73019	3.36543	-2.25508	0	0
