49800	-12.032	-12.608	24
49800	-12.1004	-11.749	25.4616
49800.1	-11.4683	-10.0647	26.4766
49800.1	-10.1333	-7.7757	26.8099
49800.1	-8.24166	-5.22852	26.4212
49800.1	-6.03446	-2.75036	25.4555
49800.1	-3.76169	-0.546693	24.152
49800.2	-1.61279	1.31864	22.7445
49800.2	0.313577	2.88656	21.4075
49800.2	2.00339	4.25181	20.2509
49800.2	3.5018	5.52291	19.3396
49800.2	4.88386	6.79704	18.7206
49800.3	6.22906	8.14301	18.4427
49800.3	7.59974	9.58338	18.5671
49800.3	9.01931	11.0694	19.164
49800.3	10.447	12.4505	20.2871
49800.3	11.7527	13.4569	21.9177
49800.4	12.7102	13.7357	23.8896
49800.4	13.0382	12.9796	25.8498
49800.4	12.5055	11.1107	27.3361
49800.4	11.0526	8.37636	27.9787
49800.4	8.83924	5.24585	27.6831
49800.5	6.17812	2.18309	26.6436
49800.5	3.40764	-0.521773	25.2038
49800.5	0.786888	-2.78186	23.6978
49800.5	-1.54762	-4.64927	22.3657
49800.5	-3.56889	-6.2321	21.3468
49800.6	-5.31735	-7.63269	20.7106
49800.6	-6.8547	-8.91156	20.4891
49800.6	-8.22637	-10.0676	20.6924
49800.6	-9.43539	-11.0292	21.304
49800.6	-10.4289	-11.6601	22.2594
49800.7	-11.102	-11.7919	23.4213
49800.7	-11.3253	-11.2884	24.5739
49800.7	-10.9952	-10.1208	25.4634
49800.7	-10.0877	-8.40741	25.8778
49800.7	-8.68333	-6.38133	25.7236
49800.8	-6.94723	-4.30297	25.0469
49800.8	-5.07608	-2.37476	23.9919
49800.8	-3.24255	-0.700623	22.7326
49800.8	-1.56001	0.708072	21.4196
49800.8	-0.0736512	1.90304	20.1596
49800.9	1.22918	2.96865	19.0186
49800.9	2.40099	4.00077	18.038
49800.9	3.51681	5.0953	17.2527
49800.9	4.66105	6.34159	16.7065
49800.9	5.91721	7.81425	16.4671
49801	7.35597	9.55457	16.638
49801	9.0145	11.5315	17.3623
49801	10.8585	13.5746	18.8009
49801	12.7248	15.2964	21.05
49801	14.2696	16.0819	23.9796
49801.1	14.9943	15.2872	27.0719
49801.1	14.4314	12.6575	29.5001
