0	-10	0	37
0.02	-2.82941	7.65838	34.6601
0.04	3.97441	12.9721	32.9754
0.06	9.32299	15.6073	33.0021
0.08	12.4777	15.2733	34.3642
0.1	13.0417	12.0736	35.7245
0.12	11.1494	6.97093	35.8787
0.14	7.5045	1.40553	34.6157
0.16	3.07255	-3.48793	32.6001
0.18	-1.27795	-7.184	30.6992
0.2	-4.95342	-9.56968	29.4685
0.22	-7.62908	-10.6679	29.0043
0.24	-9.16451	-10.5357	29.0395
0.26	-9.54853	-9.31879	29.1405
0.28	-8.89572	-7.31104	28.9254
0.3	-7.44231	-4.90939	28.2147
0.32	-5.49901	-2.48988	27.052
0.34	-3.37373	-0.304378	25.6171
0.36	-1.30487	1.54593	24.1154
0.38	0.569076	3.0758	22.7082
0.4	2.20353	4.36252	21.4949
0.42	3.62099	5.50214	20.5277
0.44	4.87978	6.58235	19.8351
0.46	6.0475	7.66698	19.4396
0.48	7.18096	8.78471	19.3687
0.5	8.31028	9.91678	19.6536
0.52	9.42427	10.9834	20.3172
0.54	10.4578	11.8361	21.3471
0.56	11.2872	12.2707	22.6594
0.58	11.7458	12.0806	24.0707
0.6	11.6691	11.1449	25.3126
0.62	10.9612	9.50731	26.1087
0.64	9.64536	7.3826	26.282
0.66	7.86647	5.07233	25.8211
0.68	5.83955	2.8486	24.8608
0.7	3.7789	0.877619	23.6047
0.72	1.84291	-0.792286	22.2476
0.74	0.111437	-2.20039	20.935
0.76	-1.40846	-3.43342	19.7592
0.78	-2.76196	-4.59437	18.7767
0.8	-4.02345	-5.78349	18.0299
0.82	-5.27721	-7.0863	17.5663
0.84	-6.60132	-8.5605	17.4529
0.86	-8.05061	-10.2133	17.7831
0.88	-9.63227	-11.9629	18.6684
0.9	-11.2703	-13.5872	20.1984
0.92	-12.7664	-14.6941	22.3522
0.94	-13.7901	-14.7854	24.8786
0.96	-13.9528	-13.4785	27.2519
0.98	-12.9804	-10.7862	28.8436
1	-10.881	-7.18437	29.2607
1.02	-7.95706	-3.35267	28.5576
1.04	-4.65713	0.166679	27.141
1.06	-1.39405	3.12252	25.5118
1.08	1.56276	5.50174	24.068
1.1	4.09896	7.39774	23.0426
1.12	6.20418	8.90115	22.5285
