19.0161033817	-98.2284969383
19.0161038578	-98.2284960495
19.0161043586	-98.2284951485
19.0161048405	-98.2284942774
19.0161053366	-98.2284933381
19.0161058191	-98.2284924577
19.0161063157	-98.2284915087
19.0161067983	-98.2284906185
19.0161072952	-98.2284896591
19.0161077785	-98.2284887592
19.0161082819	-98.2284878176
19.0161087601	-98.2284868803
19.0161092636	-98.2284859286
19.0161097421	-98.2284849817
19.0161102462	-98.2284840199
19.016110731	-98.2284830907
19.0161112301	-98.2284820908
19.0161117151	-98.2284811518
19.0161122149	-98.2284801422
19.0161127002	-98.228479194
19.0161132003	-98.2284781745
19.0161136861	-98.2284772168
19.0161141923	-98.2284762149
19.0161146729	-98.2284752205
19.0161151794	-98.2284742085
19.01611566	-98.2284732039
19.0161161666	-98.2284721814
19.0161166536	-98.2284711948
19.0161171551	-98.2284701355
19.0161176429	-98.2284691398
19.0161181453	-98.2284680715
19.0161186337	-98.2284670667
19.0161191367	-98.228465988
19.0161196251	-98.228464973
19.0161201334	-98.2284639112
19.0161206165	-98.2284628592
19.0161211253	-98.2284617879
19.016121609	-98.2284607271
19.0161221184	-98.2284596464
19.016122608	-98.2284586034
19.0161231123	-98.2284574855
19.0161236022	-98.228456433
19.0161241068	-98.228455305
19.0161245971	-98.228454243
19.0161251024	-98.2284531059
19.0161255935	-98.2284520345
19.0161261048	-98.2284509146
19.0161265907	-98.2284498071
19.0161271023	-98.2284486779
19.0161275885	-98.2284475616
19.0161281007	-98.2284464228
19.016128593	-98.2284453239
19.0161290999	-98.2284441485
19.0161295923	-98.2284430405
19.0161300995	-98.2284418556
19.0161305927	-98.2284407386
19.0161311011	-98.2284395447
19.0161315955	-98.2284384191
19.0161321101	-98.2284372429
19.0161325986	-98.2284360816
19.016133113	-98.2284348957
19.0161336017	-98.228433725
19.0161341167	-98.2284325292
19.016134612	-98.2284313763
19.0161351228	-98.2284301452
19.0161356188	-98.2284289834
19.0161361291	-98.228427742
19.0161366251	-98.2284265707
19.0161371359	-98.2284253212
19.0161376327	-98.2284241416
19.0161381497	-98.2284229092
19.0161386417	-98.2284216934
19.0161391602	-98.2284204521
19.016139653	-98.2284192283
19.016140171	-98.2284179774
19.0161406682	-98.2284167708
19.01614118	-98.2284154838
19.0161416785	-98.2284142683
19.016142193	-98.2284129726
19.0161426929	-98.2284117482
19.0161432064	-98.2284104434
19.0161437052	-98.2284092103
19.0161442247	-98.2284079225
19.0161447188	-98.2284066546
19.016145239	-98.2284053573
19.0161457327	-98.2284040805
19.0161462536	-98.2284027746
19.0161467538	-98.228401516
19.0161472681	-98.228400175
19.0161477678	-98.2283989068
19.0161482831	-98.2283975563
19.0161487843	-98.2283962788
19.0161493003	-98.2283949193
19.0161498019	-98.2283936341
19.0161503233	-98.2283922918
19.016150819	-98.2283909717
19.0161513413	-98.2283896198
19.0161518374	-98.2283882901
19.01615236	-98.2283869287
19.0161528621	-98.2283856169
19.0161533789	-98.2283842216
19.0161538815	-98.2283829015
19.016154399	-98.2283814971
19.0161549024	-98.2283801674
19.0161554203	-98.2283787535
19.0161559237	-98.2283774155
19.0161564476	-98.2283760191
19.0161569457	-98.2283746474
19.0161574705	-98.2283732422
19.0161579695	-98.2283718623
19.0161584949	-98.2283704478
19.0161589991	-98.2283690838
19.0161595182	-98.2283676344
19.0161600225	-98.2283662618
19.0161605422	-98.2283648042
19.0161610478	-98.2283634237
19.0161615681	-98.2283619579
19.0161620736	-98.2283605689
19.0161626	-98.2283591192
19.0161631	-98.2283576965
19.0161636264	-98.2283562372
19.0161641269	-98.2283548064
19.0161646539	-98.2283533391
19.0161651598	-98.2283519251
19.0161656814	-98.228350424
19.0161661886	-98.228349002
19.0161667113	-98.2283474922
19.0161672185	-98.228346061
19.0161677407	-98.2283445432
19.0161682481	-98.2283431048
19.0161687768	-98.2283416031
19.0161692792	-98.2283401312
19.0161698087	-98.2283386192
19.0161703117	-98.228337139
19.0161708411	-98.2283356198
19.0161713497	-98.2283341569
19.0161718736	-98.2283326059
19.0161723826	-98.2283311335
19.0161729068	-98.2283295726
19.0161734167	-98.2283280914
19.0161739415	-98.2283265231
19.0161744518	-98.2283250346
19.0161749823	-98.228323481
19.0161754869	-98.2283219604
19.0161760186	-98.2283203985
19.0161765238	-98.2283188707
19.0161770555	-98.2283173004
19.0161775662	-98.2283157876
19.016178093	-98.2283141856
19.0161786048	-98.2283126647
19.016179132	-98.2283110537
19.0161796433	-98.2283095245
19.0161801704	-98.2283079055
19.016180683	-98.2283063686
19.016181217	-98.228304765
19.0161817245	-98.2283031976
19.0161822586	-98.2283015855
19.0161827663	-98.2283000094
19.0161833005	-98.2282983886
19.0161838141	-98.2282968269
19.0161843425	-98.2282951749
19.0161848558	-98.2282936063
19.0161853849	-98.2282919474
19.0161858999	-98.2282903718
19.0161864308	-98.2282887042
19.0161869459	-98.2282871187
19.0161874809	-98.2282854643
19.0161879887	-98.2282838489
19.0161885237	-98.2282821875
19.0161890333	-98.2282805651
19.0161895707	-98.2282788957
19.016190087	-98.2282772878
19.0161906187	-98.2282755873
19.016191134	-98.2282739714
19.0161916647	-98.2282722623
19.0161921802	-98.2282706377
19.0161927133	-98.2282689203
19.01619323	-98.2282672884
19.0161937672	-98.2282655859
19.0161942782	-98.2282639255
19.0161948173	-98.2282622158
19.0161953295	-98.2282605474
19.0161958682	-98.228258828
19.0161963856	-98.2282571726
19.0161969191	-98.2282554242
19.0161974372	-98.2282537617
19.0161979707	-98.2282520055
19.0161984897	-98.228250335
19.0161990244	-98.2282485712
19.0161995436	-98.2282468937
19.0162000836	-98.228245144
19.0162005967	-98.2282434375
19.0162011371	-98.2282416794
19.0162016515	-98.2282399653
19.0162021929	-98.228238199
19.0162027132	-98.2282364985
19.0162032494	-98.2282347035
19.0162037693	-98.2282329952
19.0162043049	-98.2282311921
19.0162048262	-98.2282294763
19.0162053636	-98.2282276661
19.0162058852	-98.2282259423
19.0162064273	-98.2282241442
19.0162069431	-98.228222392
19.0162074862	-98.2282205864
19.0162080032	-98.2282188272
19.0162085469	-98.2282170137
19.0162090694	-98.2282152675
19.0162096084	-98.2282134255
19.0162101312	-98.2282116719
19.0162106701	-98.2282098217
19.0162111929	-98.2282080601
19.0162117326	-98.2282062026
19.0162122567	-98.2282044348
19.0162128017	-98.2282025917
19.0162133192	-98.2282007968
19.0162138625	-98.2281989453
19.0162143783	-98.2281971418
19.0162149209	-98.2281952824
19.0162154432	-98.2281934933
19.016215982	-98.2281916083
19.0162165044	-98.2281898133
19.016217042	-98.2281879208
19.0162175629	-98.2281861181
19.0162180995	-98.2281842185
19.0162186196	-98.2281824103
19.0162191601	-98.228180526
19.0162196732	-98.2281786924
19.0162202113	-98.2281768019
19.0162207222	-98.2281749628
19.0162212595	-98.2281730662
19.0162217758	-98.2281712411
19.0162223083	-98.2281693174
19.0162228247	-98.2281674843
19.0162233564	-98.2281655531
19.0162238726	-98.228163713
19.0162244049	-98.2281617754
19.0162249212	-98.2281599293
19.0162254574	-98.2281580041
19.0162259667	-98.2281561315
19.0162265018	-98.2281541997
19.016227011	-98.2281523214
19.0162275465	-98.2281503839
19.0162280602	-98.2281485193
19.0162285883	-98.2281465564
19.0162291103	-98.2281446475
19.0162296265	-98.2281427169
19.0162301479	-98.2281408024
19.0162306636	-98.2281388664
19.016231184	-98.2281369461
19.0162317036	-98.2281350232
19.016232217	-98.2281330785
19.0162327345	-98.2281311508
19.0162332456	-98.2281292022
19.0162337602	-98.22812727
19.0162342723	-98.228125336
19.016234777	-98.2281233818
19.016235285	-98.2281214451
19.0162357854	-98.228119489
19.0162362888	-98.2281175504
19.0162367845	-98.2281155925
19.0162372828	-98.2281136528
19.0162377785	-98.2281117127
19.0162382657	-98.2281097534
19.0162387548	-98.2281078109
19.0162392351	-98.2281058489
19.0162397185	-98.2281039044
19.0162402001	-98.2281019593
19.0162406748	-98.2280999944
19.0162411524	-98.2280980454
19.0162416234	-98.2280960754
19.016242099	-98.228094122
19.0162425693	-98.2280921479
19.0162430447	-98.2280901891
19.0162435199	-98.2280882268
19.0162439899	-98.2280862431
19.0162444652	-98.2280842741
19.0162449354	-98.2280822834
19.0162454107	-98.2280803075
19.016245886	-98.2280783275
19.0162463555	-98.228076325
19.0162468298	-98.2280743368
19.0162472979	-98.2280723274
19.0162477701	-98.2280703326
19.0162482359	-98.2280683183
19.0162487044	-98.2280663197
19.0162491702	-98.2280643201
19.0162496281	-98.2280623024
19.0162500886	-98.2280603025
19.0162505403	-98.2280582837
19.0162509934	-98.228056281
19.016251445	-98.228054277
19.0162518917	-98.2280522518
19.0162523455	-98.2280502369
19.016252798	-98.2280481961
19.0162532612	-98.2280461638
19.0162537265	-98.2280441061
19.0162542041	-98.2280420572
19.0162546883	-98.2280399998
19.0162551741	-98.2280379168
19.0162556715	-98.2280358422
19.0162561678	-98.2280337445
19.0162566689	-98.2280316595
19.0162571677	-98.2280295705
19.0162576597	-98.2280274614
19.0162581551	-98.2280253672
19.0162586444	-98.2280232541
19.0162591363	-98.2280211578
19.0162596202	-98.2280190439
19.0162601056	-98.228016946
19.0162605876	-98.2280148481
19.0162610615	-98.2280127342
19.0162615376	-98.2280106374
19.0162620044	-98.228008523
19.0162624721	-98.2280064236
19.0162629374	-98.2280043212
19.0162633972	-98.2280021988
19.0162638639	-98.2280000898
19.0162643272	-98.2279979605
19.0162647971	-98.2279958427
19.0162652642	-98.2279937041
19.0162657401	-98.2279915771
19.0162662189	-98.2279894465
19.0162666917	-98.2279872965
19.0162671659	-98.2279851598
19.0162676317	-98.2279830039
19.0162680989	-98.2279808626
19.0162685635	-98.2279787203
19.0162690218	-98.2279765614
19.0162694837	-98.227974417
19.0162699389	-98.2279722531
19.0162703996	-98.2279701005
19.0162708588	-98.2279679263
19.0162713276	-98.227965762
19.0162718006	-98.2279635909
19.0162722725	-98.2279613969
19.0162727515	-98.2279592128
19.0162732274	-98.2279570071
19.0162737093	-98.2279548127
19.0162741914	-98.2279526146
19.0162746688	-98.2279503969
19.0162751516	-98.2279481912
19.0162756299	-98.2279459671
19.0162761132	-98.2279437552
19.0162765906	-98.2279415246
19.0162770727	-98.2279393066
19.0162775544	-98.2279370871
19.0162780295	-98.2279348507
19.0162785071	-98.2279326279
19.0162789771	-98.2279303896
19.0162794499	-98.2279281652
19.0162799225	-98.2279259383
19.0162803937	-98.2279236906
19.0162808746	-98.2279214504
19.0162813574	-98.227919186
19.0162818522	-98.2279169253
19.0162823496	-98.2279146393
19.0162828591	-98.2279123571
19.016283376	-98.2279100649
19.0162838959	-98.2279077494
19.0162844259	-98.2279054426
19.0162849516	-98.2279031187
19.01628548	-98.2279008072
19.0162860062	-98.2278984932
19.0162865248	-98.2278961627
19.0162870472	-98.2278938429
19.016287565	-98.2278915056
19.0162880886	-98.2278891796
19.0162886084	-98.2278868351
19.0162891328	-98.2278845007
19.0162896573	-98.2278821627
19.0162901765	-98.2278798085
19.0162907002	-98.2278774661
19.0162912182	-98.2278751085
19.0162917401	-98.2278727616
19.0162922596	-98.2278704128
19.016292773	-98.2278680473
19.016293289	-98.2278656935
19.0162937984	-98.2278633231
19.0162943103	-98.2278609646
19.0162948169	-98.2278585913
19.0162953268	-98.2278562301
19.0162958346	-98.2278538683
19.0162963353	-98.2278514925
19.0162968373	-98.2278491293
19.0162973311	-98.2278467515
19.0162978268	-98.2278443868
19.0162983212	-98.2278420222
19.016298809	-98.2278396443
19.0162992974	-98.2278372782
19.0162997776	-98.2278348979
19.0163002594	-98.2278325301
19.0163007339	-98.2278301486
19.0163012107	-98.2278277795
19.0163016856	-98.2278254111
19.0163021527	-98.2278230303
19.0163026191	-98.2278206622
19.0163030762	-98.2278182816
19.0163035334	-98.2278159149
19.0163039873	-98.2278135497
19.0163044346	-98.227811173
19.0163048842	-98.2278088098
19.0163053285	-98.2278064334
19.0163057755	-98.227804068
19.0163062162	-98.2278016867
19.0163066588	-98.227799315
19.0163071017	-98.2277969394
19.0163075428	-98.2277945469
19.0163079947	-98.2277921622
19.0163084508	-98.2277897593
19.0163089175	-98.2277873601
19.0163093887	-98.2277849517
19.0163098609	-98.2277825234
19.0163103425	-98.2277801013
19.0163108231	-98.2277776644
19.0163113112	-98.2277752388
19.0163117945	-98.2277728
19.0163122759	-98.2277703704
19.016312751	-98.2277679401
19.0163132197	-98.227765501
19.016313691	-98.2277630772
19.0163141546	-98.2277606428
19.0163146161	-98.2277582202
19.0163150736	-98.2277557988
19.0163155257	-98.22775337
19.0163159816	-98.227750957
19.0163164309	-98.2277485343
19.0163168776	-98.2277461223
19.016317316	-98.227743699
19.0163177571	-98.2277412872
19.0163181985	-98.2277388738
19.0163186393	-98.2277364483
19.0163190912	-98.2277340321
19.0163195457	-98.2277316008
19.0163200091	-98.2277291767
19.0163204758	-98.2277267482
19.0163209404	-98.2277243035
19.016321409	-98.2277218646
19.0163218748	-98.2277194084
19.0163223469	-98.2277169583
19.0163228181	-98.2277144927
19.016323295	-98.2277120362
19.0163237733	-98.227709579
19.0163242499	-98.2277071124
19.0163247327	-98.227704658
19.0163252141	-98.2277021954
19.0163257013	-98.2276997433
19.0163261862	-98.2276972875
19.0163266657	-98.2276948163
19.0163271517	-98.2276923534
19.0163276385	-98.227689876
19.0163281327	-98.227687405
19.016328625	-98.2276849176
19.0163291237	-98.2276824354
19.0163296296	-98.2276799484
19.0163301426	-98.2276774481
19.0163306673	-98.2276749546
19.0163311886	-98.2276724458
19.0163317108	-98.2276699432
19.0163322301	-98.2276674375
19.0163327446	-98.2276649206
19.0163332653	-98.2276624139
19.0163337859	-98.2276598976
19.016334314	-98.2276573918
19.0163348399	-98.2276548763
19.0163353663	-98.2276523714
19.0163358899	-98.2276498659
19.0163364106	-98.22764735
19.0163369402	-98.2276448421
19.0163374711	-98.2276423207
19.0163380093	-98.2276398027
19.0163385504	-98.2276372776
19.0163390935	-98.2276347346
19.0163396498	-98.2276321923
19.016340214	-98.2276296291
19.0163407894	-98.2276270625
19.0163413681	-98.2276244716
19.0163419588	-98.2276218778
19.0163425576	-98.2276192744
19.0163431577	-98.2276166544
19.0163437629	-98.2276140372
19.0163443651	-98.2276114043
19.0163449732	-98.227608775
19.0163455829	-98.2276061306
19.0163462029	-98.2276034895
19.0163468287	-98.2276008421
19.0163474543	-98.2275981796
19.0163480852	-98.2275955201
19.0163487131	-98.2275928472
19.0163493467	-98.2275901797
19.0163499839	-98.2275875099
19.0163506207	-98.2275848288
19.016351263	-98.2275821543
19.0163519031	-98.2275794679
19.0163525473	-98.227576788
19.0163531897	-98.2275740964
19.0163538372	-98.2275714119
19.0163544865	-98.2275687257
19.0163551336	-98.2275660293
19.0163557845	-98.2275633407
19.0163564332	-98.227560642
19.0163570865	-98.2275579513
19.016357741	-98.2275552593
19.0163583925	-98.227552558
19.0163590472	-98.2275498647
19.0163596985	-98.2275471634
19.0163603527	-98.2275444714
19.0163610035	-98.2275417715
19.0163616574	-98.2275390814
19.0163623112	-98.2275363924
19.0163629613	-98.227533696
19.0163636143	-98.22753101
19.0163642636	-98.2275283167
19.0163649153	-98.2275256339
19.0163655665	-98.2275229532
19.0163662134	-98.2275202658
19.0163668623	-98.2275175888
19.0163675073	-98.2275149052
19.0163681556	-98.2275122321
19.0163688004	-98.2275095526
19.0163694478	-98.227506882
19.0163700949	-98.2275042121
19.0163707393	-98.2275015345
19.0163713875	-98.2274988653
19.0163720324	-98.2274961887
19.016372681	-98.2274935212
19.01637333	-98.2274908549
19.0163739767	-98.2274881823
19.016374627	-98.2274855209
19.0163752735	-98.2274828549
19.016375922	-98.2274802006
19.0163765664	-98.2274775429
19.0163772126	-98.2274748973
19.0163778569	-98.2274722562
19.0163784956	-98.2274696119
19.0163791358	-98.227466981
19.0163797722	-98.2274643481
19.016380411	-98.2274617272
19.0163810506	-98.2274591085
19.0163816899	-98.2274564827
19.0163823337	-98.2274538638
19.0163829746	-98.2274512353
19.0163836193	-98.2274486118
19.0163842636	-98.227445978
19.016384916	-98.2274433501
19.0163855712	-98.2274407208
19.0163862238	-98.2274380818
19.0163868798	-98.2274354495
19.0163875333	-98.2274328077
19.0163881911	-98.2274301733
19.016388853	-98.2274275385
19.0163895178	-98.2274248958
19.0163901906	-98.2274222583
19.0163908631	-98.2274196118
19.016391539	-98.2274169701
19.0163922132	-98.2274143179
19.0163928938	-98.2274116688
19.0163935789	-98.2274090157
19.0163942654	-98.2274063514
19.0163949709	-98.2274036362
19.0163956472	-98.2274010165
19.0163963572	-98.2273982935
19.0163970439	-98.2273956742
19.0163977608	-98.2273929386
19.0163984562	-98.2273903139
19.0163991791	-98.2273875718
19.0163998783	-98.2273849402
19.0164006052	-98.2273821904
19.016401309	-98.2273795524
19.0164020452	-98.2273768062
19.0164027523	-98.2273741621
19.0164034917	-98.2273714186
19.0164041974	-98.2273687778
19.0164049484	-98.2273659845
19.0164056436	-98.227363408
19.0164063981	-98.2273606118
19.0164070992	-98.2273580391
19.0164078404	-98.2273553022
19.0164085549	-98.227352683
19.0164092967	-98.2273499537
19.0164100142	-98.2273473418
19.0164107786	-98.2273445741
19.0164114828	-98.2273420163
19.0164122483	-98.2273392568
19.0164129519	-98.2273367075
19.0164137168	-98.2273339574
19.0164144384	-98.2273313705
19.0164151883	-98.2273286747
19.0164159134	-98.2273260928
19.016416654	-98.2273234534
19.0164174023	-98.227320822
19.0164181667	-98.227318134
19.0164189044	-98.2273155592
19.0164196726	-98.2273128796
19.0164204091	-98.2273102956
19.0164211818	-98.2273076049
19.0164219274	-98.2273050065
19.0164227127	-98.2273022988
19.0164234737	-98.2272996918
19.0164242517	-98.2272970202
19.0164250338	-98.2272943512
19.0164258303	-98.2272916191
19.016426603	-98.2272889948
19.0164274131	-98.2272862509
19.0164282004	-98.2272836117
19.0164290229	-98.2272808577
19.016429812	-98.2272782006
19.0164306362	-98.2272754353
19.0164314266	-98.2272727682
19.0164322377	-98.2272700457
19.0164330542	-98.2272673169
19.0164338906	-98.2272645221
19.0164347003	-98.2272618359
19.0164355433	-98.2272590299
19.016436358	-98.227256333
19.016437207	-98.2272535151
19.0164380284	-98.2272508058
19.0164388876	-98.2272479777
19.0164397144	-98.2272452472
19.0164405805	-98.2272424031
19.0164414129	-98.2272396594
19.0164422835	-98.2272368056
19.0164431231	-98.2272340617
19.0164439975	-98.227231198
19.0164448415	-98.2272284495
19.0164457198	-98.2272255813
19.0164465686	-98.2272228296
19.0164474549	-98.2272199608
19.0164483114	-98.2272172081
19.0164492027	-98.2272143426
19.016450057	-98.2272115858
19.0164509318	-98.2272087783
19.0164518081	-98.2272059671
19.0164527086	-98.2272031037
19.0164535769	-98.2272003532
19.0164544799	-98.2271974872
19.0164553499	-98.2271947378
19.0164562548	-98.2271918712
19.0164571284	-98.2271891204
19.0164580223	-98.2271863065
19.0164589211	-98.2271834933
19.0164598403	-98.2271806189
19.0164607238	-98.2271778483
19.016461648	-98.2271749624
19.0164625371	-98.227172179
19.0164634676	-98.2271692787
19.0164643652	-98.2271664843
19.0164653015	-98.2271635629
19.0164662058	-98.2271607512
19.0164671481	-98.2271578121
19.0164680572	-98.2271549825
19.0164690044	-98.2271520231
19.0164699197	-98.2271491734
19.0164708762	-98.2271461967
19.0164717971	-98.2271433215
19.0164727595	-98.2271403209
19.0164736841	-98.2271374216
19.0164746519	-98.2271343938
19.0164755885	-98.2271314708
19.0164765688	-98.2271284098
19.0164775145	-98.2271254585
19.0164784975	-98.2271223702
19.0164794428	-98.2271193949
19.0164804262	-98.2271162824
19.0164813763	-98.2271132838
19.01648237	-98.2271101522
19.0164833237	-98.2271071342
19.0164843173	-98.2271039925
19.0164852727	-98.2271009671
19.0164862745	-98.2270978153
19.0164872407	-98.2270947802
19.0164882433	-98.2270916105
19.0164892036	-98.227088562
19.0164902031	-98.2270853801
19.0164911705	-98.2270823188
19.01649218	-98.2270791232
19.0164931486	-98.2270760525
19.0164941508	-98.2270728527
19.01649511	-98.2270697729
19.0164961124	-98.2270665666
19.0164970766	-98.2270634809
19.0164980795	-98.2270602704
19.0164990407	-98.2270571867
19.0165000422	-98.2270539735
19.01650101	-98.2270508872
19.016502019	-98.2270476709
19.0165029906	-98.2270445843
19.0165040003	-98.2270413711
19.0165049718	-98.227038288
19.0165059814	-98.2270350805
19.0165069485	-98.2270319976
19.0165079554	-98.2270287921
19.0165089233	-98.2270257088
19.0165099329	-98.2270225007
19.0165109041	-98.2270194172
19.0165119154	-98.2270162061
19.0165128873	-98.2270131266
19.0165138952	-98.2270099219
19.0165148641	-98.2270068457
19.0165158741	-98.2270036395
19.0165168517	-98.2270005595
19.0165178699	-98.2269973525
19.0165188427	-98.2269942698
19.0165198514	-98.2269910637
19.0165208199	-98.2269879809
19.0165218334	-98.2269847743
19.0165228088	-98.2269816953
19.0165238204	-98.226978492
19.016524792	-98.2269754185
19.0165258032	-98.2269722176
19.0165267787	-98.2269691427
19.0165277967	-98.22696594
19.0165287761	-98.2269628669
19.0165297937	-98.2269596717
19.0165307687	-98.2269566037
19.0165317856	-98.2269534147
19.016532762	-98.2269503503
19.0165337787	-98.2269471635
19.0165347559	-98.2269441016
19.0165357745	-98.2269409127
19.0165367555	-98.2269378521
19.0165377763	-98.2269346663
19.0165387585	-98.226931609
19.01653978	-98.2269284283
19.0165407622	-98.2269253762
19.0165417879	-98.2269221989
19.0165427746	-98.226919144
19.0165438011	-98.2269159696
19.0165447861	-98.2269129197
19.0165458135	-98.226909748
19.0165468008	-98.2269067011
19.0165478267	-98.2269035283
19.016548814	-98.2269004801
19.0165498441	-98.2268973025
19.0165508368	-98.2268942496
19.0165518692	-98.2268910721
19.0165528625	-98.2268880221
19.016553897	-98.2268848474
19.0165548901	-98.2268817948
19.0165559234	-98.226878616
19.0165569134	-98.2268755595
19.0165579417	-98.226872381
19.0165589288	-98.2268693292
19.0165599585	-98.226866154
19.0165609505	-98.22686311
19.0165619838	-98.2268599494
19.0165629773	-98.2268569209
19.016564011	-98.226853769
19.016565005	-98.2268507412
19.0165660408	-98.2268475891
19.0165670389	-98.226844557
19.0165680814	-98.2268413991
19.0165690831	-98.226838366
19.016570126	-98.226835216
19.0165711293	-98.2268321964
19.0165721745	-98.226829061
19.0165731836	-98.2268260545
19.0165742385	-98.2268229265
19.0165752548	-98.2268199248
19.016576312	-98.2268168039
19.016577329	-98.2268138071
19.0165783903	-98.2268106873
19.0165794124	-98.2268076867
19.0165804769	-98.2268045657
19.0165814982	-98.2268015696
19.016582562	-98.2267984574
19.0165835837	-98.2267954754
19.0165846463	-98.226792377
19.0165856701	-98.2267894017
19.0165867392	-98.2267863041
19.0165877696	-98.2267833311
19.0165888433	-98.226780235
19.0165898772	-98.2267772627
19.0165909548	-98.2267741756
19.0165919913	-98.2267712164
19.0165930739	-98.2267681406
19.0165941207	-98.2267651828
19.0165952154	-98.2267621058
19.0165962678	-98.2267591566
19.0165973592	-98.2267560962
19.016598409	-98.2267531603
19.0165995055	-98.2267501042
19.016600564	-98.2267471686
19.0166016684	-98.2267441148
19.0166027321	-98.2267411844
19.0166038419	-98.2267381354
19.0166049101	-98.2267352079
19.0166060243	-98.2267321663
19.0166070968	-98.2267292508
19.0166082162	-98.2267262197
19.016609295	-98.2267233078
19.0166104238	-98.2267202776
19.0166115144	-98.2267173716
19.0166126531	-98.2267143547
19.0166137472	-98.2267114623
19.0166148873	-98.2267084539
19.0166159867	-98.2267055644
19.0166171367	-98.2267025595
19.0166182481	-98.2266996744
19.0166194132	-98.22669667
19.0166205396	-98.2266937836
19.0166217165	-98.2266907888
19.016622849	-98.2266879238
19.0166240298	-98.2266849485
19.0166251678	-98.2266820877
19.0166263587	-98.2266791109
19.0166275066	-98.2266762557
19.0166287048	-98.2266732901
19.0166298605	-98.2266704426
19.0166310671	-98.2266674821
19.0166322288	-98.2266646418
19.0166334387	-98.2266616864
19.0166346038	-98.2266588479
19.0166358208	-98.2266558952
19.0166369954	-98.2266530612
19.0166382243	-98.2266501168
19.0166394102	-98.2266472944
19.0166406496	-98.2266443659
19.0166418459	-98.2266415592
19.0166430974	-98.2266386411
19.0166443029	-98.2266358389
19.0166455618	-98.2266329249
19.0166467788	-98.2266301295
19.016648053	-98.2266272251
19.016649283	-98.2266244381
19.0166505709	-98.2266215446
19.016651815	-98.226618771
19.0166531201	-98.2266158924
19.016654385	-98.2266131239
19.0166557065	-98.2266102335
19.0166569789	-98.2266074621
19.0166583118	-98.2266045957
19.0166596016	-98.2266018496
19.0166609537	-98.2265989947
19.0166622636	-98.2265962551
19.0166636403	-98.2265934062
19.0166649734	-98.2265906711
19.0166663686	-98.2265878289
19.0166677137	-98.2265851022
19.0166691194	-98.2265822709
19.0166704782	-98.2265795611
19.0166719006	-98.2265767444
19.0166732731	-98.2265740374
19.0166747067	-98.2265712193
19.0166760881	-98.2265685156
19.0166775309	-98.2265657114
19.01667892	-98.2265630262
19.0166803691	-98.2265602314
19.0166817648	-98.2265575414
19.0166832213	-98.2265547413
19.0166846271	-98.2265520597
19.0166860966	-98.2265492803
19.0166875148	-98.22654662
19.016689001	-98.2265438628
19.0166904357	-98.2265412224
19.0166919369	-98.226538479
19.0166933858	-98.2265358431
19.0166949011	-98.2265331025
19.0166963679	-98.2265304737
19.0166979034	-98.2265277408
19.0166993851	-98.2265251185
19.0167009356	-98.2265223894
19.0167024333	-98.2265197694
19.0167040053	-98.22651705
19.0167055272	-98.2265144442
19.0167071244	-98.2265117402
19.0167086673	-98.226509147
19.016710284	-98.226506452
19.0167118452	-98.2265038672
19.0167134853	-98.2265011859
19.0167150767	-98.2264986183
19.0167167438	-98.2264959445
19.0167183587	-98.2264933801
19.0167200521	-98.2264907159
19.0167216899	-98.2264881622
19.016723408	-98.2264855096
19.0167250661	-98.2264829597
19.0167267981	-98.2264803051
