0	2	1
0.0625	2.07689	0.988284
0.125	2.15762	0.97815
0.1875	2.24227	0.969621
0.25	2.33092	0.96273
0.3125	2.42363	0.957514
0.375	2.52043	0.95402
0.4375	2.62135	0.952302
0.5	2.7264	0.952425
0.5625	2.83555	0.954462
0.625	2.94873	0.9585
0.6875	3.06584	0.964635
0.75	3.18674	0.972979
0.8125	3.31123	0.983655
0.875	3.43904	0.996804
0.9375	3.56986	1.01258
1	3.70326	1.03116
1.0625	3.83877	1.05273
1.125	3.97578	1.0775
1.1875	4.11359	1.10571
1.25	4.25139	1.13758
1.3125	4.38824	1.1734
1.375	4.52306	1.21343
1.4375	4.65464	1.25797
1.5	4.78162	1.30731
1.5625	4.90253	1.36175
1.625	5.01574	1.42158
1.6875	5.11953	1.48707
1.75	5.21207	1.55844
1.8125	5.29151	1.63587
1.875	5.35596	1.71948
1.9375	5.4036	1.80926
2	5.43272	1.90511
2.0625	5.4418	2.00676
2.125	5.4296	2.11377
2.1875	5.39524	2.22552
2.25	5.33827	2.34118
2.3125	5.25875	2.45969
2.375	5.15726	2.57982
2.4375	5.03495	2.70014
2.5	4.89352	2.81908
2.5625	4.73514	2.93499
2.625	4.56239	3.04618
2.6875	4.37815	3.15101
2.75	4.18547	3.24793
2.8125	3.98744	3.33557
2.875	3.78703	3.41279
2.9375	3.58705	3.47871
3	3.39	3.5327
3.0625	3.19802	3.57447
3.125	3.01288	3.60396
3.1875	2.83597	3.62137
3.25	2.6683	3.62712
3.3125	2.51052	3.62181
3.375	2.363	3.60618
3.4375	2.22586	3.58104
3.5	2.09901	3.54728
3.5625	1.98218	3.50583
3.625	1.875	3.4576
3.6875	1.77704	3.40348
3.75	1.68778	3.34433
3.8125	1.60669	3.28097
3.875	1.53324	3.21416
3.9375	1.4669	3.14458
4	1.40715	3.07288
4.0625	1.35351	2.99963
4.125	1.30553	2.92533
4.1875	1.26277	2.85045
4.25	1.22486	2.77539
4.3125	1.19143	2.7005
4.375	1.16216	2.62609
4.4375	1.13677	2.55242
4.5	1.11498	2.47973
4.5625	1.09658	2.40819
4.625	1.08135	2.33798
4.6875	1.06911	2.26924
4.75	1.05971	2.20207
4.8125	1.05301	2.13657
4.875	1.04889	2.0728
4.9375	1.04725	2.01083
5	1.04801	1.9507
5.0625	1.0511	1.89244
5.125	1.05647	1.83606
5.1875	1.06408	1.78157
5.25	1.0739	1.72899
5.3125	1.08591	1.6783
5.375	1.1001	1.6295
5.4375	1.11648	1.58257
5.5	1.13506	1.53749
5.5625	1.15586	1.49425
5.625	1.17891	1.45283
5.6875	1.20425	1.41319
5.75	1.23193	1.37532
5.8125	1.26199	1.33919
5.875	1.29449	1.30477
5.9375	1.32951	1.27204
6	1.36711	1.24098
6.0625	1.40736	1.21156
6.125	1.45036	1.18376
6.1875	1.49618	1.15756
6.25	1.54492	1.13294
6.3125	1.59668	1.10989
6.375	1.65154	1.0884
6.4375	1.70963	1.06846
6.5	1.77102	1.05006
6.5625	1.83584	1.03319
6.625	1.90417	1.01787
6.6875	1.97613	1.00409
6.75	2.05181	0.991871
6.8125	2.1313	0.981227
6.875	2.21469	0.97218
6.9375	2.30205	0.96476
7	2.39344	0.959002
7.0625	2.48893	0.95495
7.125	2.58853	0.952656
7.1875	2.69226	0.952181
7.25	2.80009	0.953595
7.3125	2.91199	0.956981
7.375	3.02785	0.962432
7.4375	3.14755	0.970054
7.5	3.27092	0.979968
7.5625	3.3977	0.992307
7.625	3.52759	1.00722
7.6875	3.66021	1.02488
7.75	3.79511	1.04547
7.8125	3.9317	1.0692
7.875	4.06934	1.09627
7.9375	4.20724	1.12694
8	4.3445	1.16147
8.0625	4.4801	1.20011
8.125	4.61286	1.24318
8.1875	4.74148	1.29094
8.25	4.8645	1.34372
8.3125	4.98037	1.40179
8.375	5.08737	1.46543
8.4375	5.18372	1.53489
8.5	5.26757	1.61036
8.5625	5.33703	1.69198
8.625	5.39026	1.77979
8.6875	5.42549	1.87372
8.75	5.44115	1.97354
8.8125	5.43589	2.07889
8.875	5.40872	2.18921
8.9375	5.35902	2.30371
9	5.28669	2.42143
9.0625	5.19215	2.54119
9.125	5.07636	2.66161
9.1875	4.94085	2.78118
9.25	4.78764	2.89824
9.3125	4.6192	3.01113
9.375	4.43832	3.11817
9.4375	4.24801	3.21778
9.5	4.05136	3.30854
9.5625	3.8514	3.38922
9.625	3.651	3.45884
9.6875	3.45275	3.51671
9.75	3.25893	3.56241
9.8125	3.07143	3.59583
9.875	2.89176	3.61708
9.9375	2.72103	3.62651
10	2.56003	3.62468
10.0625	2.4092	3.61227
10.125	2.26873	3.59008
10.1875	2.13859	3.55899
10.25	2.01858	3.51991
10.3125	1.90836	3.47375
10.375	1.80749	3.42143
10.4375	1.7155	3.3638
10.5	1.63185	3.30171
10.5625	1.556	3.23593
10.625	1.48744	3.16716
10.6875	1.42563	3.09608
10.75	1.37008	3.02326
10.8125	1.32033	2.94925
10.875	1.27594	2.87451
10.9375	1.23652	2.79947
11	1.20168	2.72449
11.0625	1.17111	2.64989
11.125	1.14451	2.57596
11.1875	1.12159	2.50293
11.25	1.10213	2.431
11.3125	1.0859	2.36035
11.375	1.07272	2.29113
11.4375	1.06242	2.22344
11.5	1.05487	2.1574
11.5625	1.04993	2.09307
11.625	1.04751	2.03052
11.6875	1.04751	1.96979
11.75	1.04986	1.91092
11.8125	1.05451	1.85394
11.875	1.0614	1.79884
11.9375	1.07051	1.74565
12	1.08182	1.69435
12.0625	1.09531	1.64495
12.125	1.11098	1.59742
12.1875	1.12886	1.55175
12.25	1.14894	1.50793
12.3125	1.17127	1.46592
12.375	1.19587	1.42571
12.4375	1.22279	1.38728
12.5	1.25208	1.35059
12.5625	1.2838	1.31563
12.625	1.318	1.28236
12.6875	1.35476	1.25076
12.75	1.39415	1.22082
12.8125	1.43626	1.1925
12.875	1.48117	1.16579
12.9375	1.52896	1.14067
13	1.57974	1.11712
13.0625	1.6336	1.09513
13.125	1.69064	1.07469
13.1875	1.75096	1.05579
13.25	1.81467	1.03843
13.3125	1.88186	1.02262
13.375	1.95265	1.00834
13.4375	2.02712	0.99562
13.5	2.10538	0.984469
13.5625	2.18751	0.974907
13.625	2.27358	0.966961
13.6875	2.36368	0.960666
13.75	2.45785	0.956061
13.8125	2.55613	0.953197
13.875	2.65853	0.952131
13.9375	2.76505	0.952931
14	2.87565	0.955675
14.0625	2.99026	0.960452
14.125	3.10875	0.967366
14.1875	3.23096	0.97653
14.25	3.35667	0.988076
14.3125	3.4856	1.00215
14.375	3.6174	1.01891
14.4375	3.75162	1.03854
14.5	3.88773	1.06123
14.5625	4.02512	1.08721
14.625	4.16303	1.1167
14.6875	4.3006	1.14995
14.75	4.43685	1.18725
14.8125	4.57066	1.22886
14.875	4.70075	1.27509
14.9375	4.82574	1.32622
15	4.94408	1.38256
15.0625	5.05412	1.44439
15.125	5.15409	1.51196
15.1875	5.24215	1.58549
15.25	5.31643	1.66513
15.3125	5.37506	1.75095
15.375	5.41625	1.84293
15.4375	5.43835	1.94089
15.5	5.43993	2.04453
15.5625	5.41987	2.15332
15.625	5.37743	2.26658
15.6875	5.31235	2.38339
15.75	5.22485	2.50263
15.8125	5.11574	2.623
15.875	4.98636	2.74301
15.9375	4.83858	2.86106
16	4.67473	2.97547
16.0625	4.49752	3.08457
16.125	4.3099	3.18673
16.1875	4.11495	3.28047
16.25	3.91573	3.3645
16.3125	3.71517	3.43775
16.375	3.51597	3.49945
16.4375	3.3205	3.54909
16.5	3.13079	3.58644
16.5625	2.94847	3.61157
16.625	2.77477	3.62474
16.6875	2.61058	3.62645
16.75	2.45646	3.61735
16.8125	2.31266	3.59821
16.875	2.17922	3.56988
16.9375	2.056	3.53326
17	1.94268	3.48928
17.0625	1.83886	3.43883
17.125	1.74407	3.38281
17.1875	1.6578	3.32207
17.25	1.57951	3.25739
17.3125	1.50867	3.18951
17.375	1.44475	3.1191
17.4375	1.38725	3.04678
17.5	1.33569	2.97309
17.5625	1.28962	2.89854
17.625	1.24865	2.82355
17.6875	1.21238	2.74851
17.75	1.18048	2.67376
17.8125	1.15263	2.59959
17.875	1.12856	2.52624
17.9375	1.10801	2.45394
18	1.09076	2.38287
18.0625	1.07662	2.31317
18.125	1.06542	2.24498
18.1875	1.057	2.1784
18.25	1.05124	2.11351
18.3125	1.04802	2.05038
18.375	1.04725	1.98907
18.4375	1.04885	1.9296
18.5	1.05277	1.87201
18.5625	1.05895	1.81631
18.625	1.06735	1.76251
18.6875	1.07795	1.7106
18.75	1.09074	1.66059
18.8125	1.10572	1.61246
18.875	1.12288	1.5662
18.9375	1.14226	1.52179
19	1.16386	1.4792
19.0625	1.18773	1.43842
19.125	1.2139	1.39942
19.1875	1.24243	1.36217
19.25	1.27336	1.32666
19.3125	1.30675	1.29285
19.375	1.34268	1.26072
19.4375	1.38122	1.23024
19.5	1.42245	1.20141
19.5625	1.46645	1.17418
19.625	1.51331	1.14855
19.6875	1.56312	1.1245
19.75	1.61598	1.10201
19.8125	1.67199	1.08108
19.875	1.73125	1.06169
19.9375	1.79386	1.04383
20	1.85992	1.02752
20.0625	1.92954	1.01275
20.125	2.00282	0.999531
20.1875	2.07986	0.987874
20.25	2.16073	0.9778
20.3125	2.24554	0.969332
20.375	2.33434	0.962503
20.4375	2.42719	0.957351
20.5	2.52415	0.953923
20.5625	2.62523	0.952273
20.625	2.73044	0.952466
