0	2	1
0.1	2.12486	0.982012
0.2	2.25975	0.968137
0.3	2.40491	0.958494
0.4	2.5605	0.953256
0.5	2.72659	0.952652
0.6	2.90307	0.956975
0.7	3.08961	0.966592
0.8	3.28559	0.981953
0.9	3.49001	1.0036
1	3.70145	1.03218
1.1	3.91792	1.06844
1.2	4.1368	1.11326
1.3	4.35476	1.16762
1.4	4.56762	1.2326
1.5	4.77035	1.30935
1.6	4.9571	1.39903
1.7	5.12122	1.50268
1.8	5.25556	1.62118
1.9	5.35281	1.75496
2	5.40602	1.90386
2.1	5.40928	2.06686
2.2	5.35853	2.2419
2.3	5.25218	2.42567
2.4	5.09174	2.6137
2.5	4.88195	2.80045
2.6	4.63055	2.97974
2.7	4.34759	3.14524
2.8	4.0444	3.29109
2.9	3.73246	3.41245
3	3.42234	3.50588
3.1	3.12289	3.5696
3.2	2.84088	3.60339
3.3	2.58083	3.60846
3.4	2.34526	3.5871
3.5	2.13502	3.54231
3.6	1.94971	3.47751
3.7	1.78808	3.39624
3.8	1.64836	3.3019
3.9	1.52856	3.19767
4	1.42663	3.08638
4.1	1.34061	2.9705
4.2	1.2687	2.85213
4.3	1.20927	2.73301
4.4	1.16092	2.61457
4.5	1.12245	2.49794
4.6	1.09284	2.38402
4.7	1.07125	2.27351
4.8	1.05699	2.16691
4.9	1.04953	2.0646
5	1.04843	1.96684
5.1	1.05338	1.8738
5.2	1.06416	1.78555
5.3	1.08063	1.70215
5.4	1.10272	1.62356
5.5	1.13045	1.54975
5.6	1.16387	1.48064
5.7	1.2031	1.41616
5.8	1.24833	1.35619
5.9	1.29977	1.30064
6	1.35767	1.24942
6.1	1.42235	1.20242
6.2	1.49414	1.15956
6.3	1.57341	1.12077
6.4	1.66054	1.08599
6.5	1.75595	1.05517
6.6	1.86004	1.02831
6.7	1.97325	1.00542
6.8	2.09595	0.986522
6.9	2.22851	0.97171
7	2.37124	0.961093
7.1	2.52435	0.954837
7.2	2.68794	0.953157
7.3	2.86195	0.956332
7.4	3.04609	0.964711
7.5	3.23982	0.978723
7.6	3.44224	0.998888
7.7	3.65203	1.02583
7.8	3.86732	1.06027
7.9	4.08567	1.10305
8	4.30391	1.15514
8.1	4.51805	1.21758
8.2	4.72329	1.29152
8.3	4.91394	1.37811
8.4	5.08354	1.47843
8.5	5.22506	1.59341
8.6	5.33117	1.72358
8.7	5.39483	1.86895
8.8	5.40983	2.0287
8.9	5.37164	2.20103
9	5.27806	2.38293
9.1	5.12987	2.57018
9.2	4.93107	2.75748
9.3	4.68874	2.93876
9.4	4.41246	3.10769
9.5	4.11333	3.25828
9.6	3.80289	3.3854
9.7	3.49194	3.4853
9.8	3.18978	3.55581
9.9	2.90365	3.59635
10	2.63858	3.60784
10.1	2.39752	3.59233
10.2	2.18166	3.5527
10.3	1.99087	3.49229
10.4	1.82406	3.41461
10.5	1.67957	3.32311
10.6	1.55544	3.22103
10.7	1.44962	3.11127
10.8	1.36014	2.99638
10.9	1.28515	2.87855
11	1.22299	2.7596
11.1	1.17222	2.64101
11.2	1.13158	2.52399
11.3	1.10001	2.40949
11.4	1.07665	2.29823
11.5	1.06076	2.19079
11.6	1.05179	2.08755
11.7	1.04926	1.9888
11.8	1.05286	1.89473
11.9	1.06232	1.80544
12	1.0775	1.72098
12.1	1.09832	1.64134
12.2	1.12476	1.56649
12.3	1.15688	1.49635
12.4	1.19479	1.43086
12.5	1.23864	1.3699
12.6	1.28865	1.31338
12.7	1.34507	1.26121
12.8	1.40819	1.21328
12.9	1.47835	1.16951
13	1.55589	1.12982
13.1	1.6412	1.09415
13.2	1.73469	1.06245
13.3	1.83678	1.03471
13.4	1.94787	1.01093
13.5	2.06836	0.991148
13.6	2.19864	0.975422
13.7	2.339	0.963863
13.8	2.4897	0.956625
13.9	2.65085	0.95391
14	2.82244	0.955983
14.1	3.00423	0.963177
14.2	3.19573	0.975901
14.3	3.39614	0.994654
14.4	3.60422	1.02003
14.5	3.81826	1.05274
14.6	4.03593	1.09359
14.7	4.25424	1.14351
14.8	4.46939	1.20355
14.9	4.67677	1.27481
15	4.8709	1.35845
15.1	5.04548	1.45558
15.2	5.19359	1.56716
15.3	5.30797	1.69383
15.4	5.38146	1.83573
15.5	5.40763	1.99224
15.6	5.38153	2.16179
15.7	5.30039	2.34165
15.8	5.1643	2.52788
15.9	4.97653	2.7154
16	4.7435	2.89829
16.1	4.47427	3.07025
16.2	4.1797	3.22517
16.3	3.87127	3.3577
16.4	3.56002	3.46377
16.5	3.25561	3.54083
16.6	2.96576	3.58798
16.7	2.69598	3.60581
16.8	2.44965	3.59614
16.9	2.22834	3.5617
