5.113000 -0.005587 -0.022923 0.019125
5.116629 -0.002179 -0.034151 0.022562
5.120259 -0.018067 -0.040250 0.024363
5.123888 -0.012211 -0.046801 0.023423
5.127517 0.008868 -0.047594 0.032665
5.131146 0.022451 -0.043754 0.043845
5.134776 0.022228 -0.042731 0.050244
5.138405 0.020949 -0.050386 0.049735
5.142034 0.025119 -0.056348 0.041123
5.145663 0.023441 -0.039732 0.030760
5.149293 0.022216 -0.022467 0.031156
5.152922 0.016791 -0.013781 0.028159
5.156551 0.002026 -0.007504 0.025469
5.160181 -0.027633 0.003393 0.026723
5.163810 -0.001284 0.007346 0.017663
5.167439 0.003731 0.004985 0.014350
5.171068 -0.008063 0.011319 0.021909
5.174698 -0.018788 0.013999 0.019438
5.178327 -0.024562 0.032967 0.021019
5.181956 -0.024248 0.040920 0.027704
5.185586 -0.022543 0.034221 0.032320
5.189215 -0.018335 0.029845 0.031673
5.192844 -0.008807 0.020509 0.027570
5.196473 -0.009959 0.021609 0.030045
5.200103 -0.017037 0.032408 0.041516
5.203732 -0.013572 0.024148 0.049149
5.207361 0.004641 0.003144 0.040411
5.210990 0.006416 -0.005242 0.034217
5.214620 0.000499 -0.000092 0.021329
5.218249 -0.002672 -0.007791 0.025899
5.221878 0.005211 -0.018416 0.035435
5.225508 0.015672 -0.028198 0.034559
5.229137 0.026893 -0.032323 0.044055
5.232766 0.025434 -0.030856 0.051231
5.236395 0.024362 -0.038353 0.056385
5.240025 0.016856 -0.048927 0.054367
5.243654 0.006971 -0.053962 0.049109
5.247283 0.010744 -0.051822 0.046397
5.250912 0.019310 -0.041310 0.045651
5.254542 0.001118 -0.020833 0.055206
5.258171 -0.000116 -0.008880 0.047674
5.261800 -0.004099 0.003792 0.043671
5.265430 -0.002985 0.019467 0.020285
5.269059 0.002539 0.025005 0.015296
5.272688 0.005684 0.022454 0.012645
5.276317 0.009756 0.021875 0.014813
5.279947 0.012762 0.031596 0.014719
5.283576 0.009770 0.039536 0.016453
5.287205 0.008631 0.039648 0.016116
5.290834 0.005189 0.036533 0.019695
5.294464 0.001239 0.030467 0.025849
5.298093 -0.000789 0.018608 0.024178
5.301722 -0.011178 0.007115 0.018064
5.305352 -0.012936 0.001336 0.021664
5.308981 -0.011256 -0.012274 0.014420
5.312610 -0.005023 -0.011767 0.014182
5.316239 0.006482 -0.018320 0.014670
5.319869 0.001211 -0.027112 0.034048
5.323498 -0.003912 -0.020006 0.032568
5.327127 0.003969 -0.028971 0.025226
5.330757 0.016723 -0.039840 0.021294
5.334386 0.030362 -0.045769 0.033372
5.338015 0.037805 -0.039396 0.055457
5.341644 0.032961 -0.030643 0.067857
5.345274 0.020454 -0.023613 0.062078
5.348903 0.011454 -0.009107 0.044703
5.352532 0.006779 -0.001910 0.019558
5.356161 0.006446 -0.008557 0.019271
5.359791 0.010182 -0.005083 0.028779
5.363420 0.006800 -0.003302 0.049581
5.367049 0.002705 -0.001161 0.070766
5.370679 0.007431 -0.001282 0.071319
5.374308 0.009571 0.004469 0.063940
5.377937 0.009724 -0.007666 0.052451
5.381566 -0.001301 0.000537 0.040023
5.385196 -0.004508 0.017174 0.033863
5.388825 0.003180 0.024583 0.031971
5.392454 0.007780 0.024186 0.035240
5.396083 0.007153 0.023769 0.039894
5.399713 0.011084 0.017918 0.028775
5.403342 0.007721 0.008507 0.018163
5.406971 -0.000132 0.003404 0.011470
5.410601 -0.003328 0.003752 0.008545
5.414230 0.004151 0.003103 0.018939
5.417859 0.011991 -0.019477 0.039909
5.421488 0.005942 -0.018629 0.046457
5.425118 0.004043 -0.025156 0.048111
5.428747 -0.005240 -0.025428 0.032149
5.432376 -0.005599 -0.019505 0.022607
5.436005 0.000248 -0.023260 0.028372
5.439635 0.011793 -0.028359 0.047276
5.443264 0.019767 -0.013889 0.057323
5.446893 0.027306 -0.012704 0.058273
5.450523 0.036961 -0.019766 0.044052
5.454152 0.043476 -0.017419 0.015333
5.457781 0.053453 -0.021777 0.008978
5.461410 0.064110 -0.021770 0.026524
5.465040 0.055173 -0.004016 0.031415
5.468669 0.051940 -0.000198 0.033180
5.472298 0.024685 0.009793 0.023935
5.475928 0.009761 0.021109 0.014296
5.479557 -0.007362 0.039198 0.010918
5.483186 -0.007885 0.025040 0.019758
5.486815 -0.015413 0.015185 0.031913
5.490445 -0.008882 0.012505 0.039515
5.494074 0.004594 0.006813 0.036284
5.497703 0.016676 -0.001505 0.026564
5.501332 0.023955 -0.007832 0.019349
5.504962 0.025129 -0.013259 0.017788
5.508591 0.027642 -0.018261 0.016955
5.512220 0.021430 -0.020354 0.008260
5.515850 0.021217 -0.017938 0.016872
5.519479 0.022821 -0.013289 0.019449
5.523108 0.018234 -0.014512 0.029868
5.526737 0.004192 -0.022756 0.027754
5.530367 0.011391 -0.029769 0.030185
5.533996 0.022246 -0.035804 0.020117
5.537625 0.027974 -0.034024 0.021269
5.541254 0.025486 -0.028287 0.042497
5.544884 0.020551 -0.022311 0.060938
5.548513 0.017280 -0.017648 0.064853
5.552142 0.019017 -0.015155 0.058192
5.555772 0.028167 -0.010043 0.044330
5.559401 0.030527 0.011002 0.048036
5.563030 0.036281 0.031644 0.049049
5.566659 0.039334 0.021150 0.040522
5.570289 0.032395 0.027253 0.020425
5.573918 0.020582 0.043135 0.014738
5.577547 0.025593 0.021057 0.009644
5.581176 0.036242 0.009520 0.013747
5.584806 0.028532 0.012901 0.034250
5.588435 0.010520 0.019790 0.043219
5.592064 -0.002908 0.029491 0.040673
5.595694 -0.001832 0.027970 0.039494
5.599323 0.008845 0.005505 0.044815
5.602952 0.017365 -0.022101 0.054392
5.606581 0.020020 -0.035698 0.065746
5.610211 0.020405 -0.045846 0.073560
5.613840 0.027709 -0.048919 0.075465
5.617469 0.029618 -0.045189 0.065844
5.621099 0.034824 -0.042586 0.048012
5.624728 0.041386 -0.040892 0.050660
5.628357 0.036793 -0.040879 0.041819
5.631986 0.033680 -0.048330 0.039647
5.635616 0.027859 -0.037711 0.036868
5.639245 0.023050 -0.026255 0.024438
5.642874 0.019870 -0.020153 0.014177
5.646503 0.017990 -0.014116 0.014844
5.650133 0.022745 -0.005869 0.014164
5.653762 0.030031 0.000862 0.018952
5.657391 0.035554 0.005397 0.029156
5.661021 0.034722 0.010011 0.032850
5.664650 0.023979 0.016189 0.041809
5.668279 0.030052 0.024069 0.047090
5.671908 0.048044 0.012896 0.026063
5.675538 0.045322 0.017904 0.029391
5.679167 0.040310 0.019821 0.022127
5.682796 0.041148 0.023450 0.020744
5.686425 0.040517 0.017314 0.014971
5.690055 0.026192 0.010031 0.012430
5.693684 0.019639 -0.002450 0.009779
5.697313 0.019415 -0.010831 0.008900
5.700943 0.012364 -0.013258 0.007373
5.704572 0.006290 -0.019002 0.007252
5.708201 0.005507 -0.024103 0.010710
5.711830 -0.000184 -0.019157 0.016647
5.715460 0.004265 -0.029425 0.037896
5.719089 0.013000 -0.037377 0.045465
5.722718 0.013160 -0.024791 0.050444
5.726347 0.007575 -0.021568 0.038768
5.729977 0.008118 -0.006714 0.042577
5.733606 0.005133 -0.001269 0.035288
5.737235 0.009939 0.000915 0.027486
5.740865 0.027689 0.002294 0.048168
5.744494 0.019438 0.006029 0.056263
5.748123 0.007650 -0.000328 0.051699
5.751752 0.004868 -0.006809 0.045732
5.755382 0.003976 -0.000481 0.036081
5.759011 0.004449 0.006504 0.023642
5.762640 0.010841 0.000609 0.024757
5.766270 0.019631 0.014816 0.028730
5.769899 0.024045 0.018179 0.039382
5.773528 0.015730 0.012853 0.046541
5.777157 0.024544 0.003653 0.039244
5.780787 0.030169 -0.009060 0.028435
5.784416 0.031714 -0.015118 0.030745
5.788045 0.030821 -0.017304 0.043614
5.791674 0.026112 -0.013415 0.044779
5.795304 0.017298 -0.003658 0.043640
5.798933 0.015511 0.001983 0.041811
5.802562 0.023994 -0.003373 0.034935
5.806192 0.021845 -0.015420 0.024374
5.809821 -0.002626 -0.023393 0.019418
5.813450 -0.006535 -0.018095 0.029221
5.817079 -0.019431 -0.002031 0.033544
5.820709 -0.008766 -0.003636 0.040441
5.824338 0.005447 -0.014989 0.044166
5.827967 0.001333 -0.004468 0.042090
5.831596 0.001284 -0.001122 0.033177
5.835226 0.002303 0.002382 0.025408
5.838855 0.012791 -0.000261 0.018249
5.842484 0.017571 0.002516 0.032686
5.846114 0.027066 0.011700 0.036363
5.849743 0.031364 0.015969 0.024875
5.853372 0.013976 0.014824 0.014774
5.857001 -0.001699 0.016610 0.009296
5.860631 0.003100 0.015605 0.011215
5.864260 0.011450 0.013261 0.026334
5.867889 0.014197 0.011255 0.048087
5.871518 0.020332 0.005616 0.055503
5.875148 0.011033 0.019281 0.056939
5.878777 0.013543 0.016484 0.047528
5.882406 0.028744 0.000312 0.048862
5.886036 0.021787 0.003805 0.044590
5.889665 0.023000 0.002585 0.031947
5.893294 0.023193 -0.001640 0.020914
5.896923 0.013906 0.005634 0.017202
5.900553 0.007880 0.009151 0.020858
5.904182 0.009418 0.015291 0.031259
5.907811 0.009288 0.016922 0.033193
5.911441 0.002874 0.006061 0.027402
5.915070 -0.002365 -0.006086 0.028499
5.918699 0.003918 -0.012485 0.031652
5.922328 0.014469 -0.016297 0.040687
5.925958 0.020655 -0.012846 0.040652
5.929587 0.029427 -0.012198 0.041044
5.933216 0.028770 -0.009216 0.038170
5.936845 0.017590 -0.009001 0.035549
5.940475 0.011945 -0.007826 0.033618
5.944104 0.020548 -0.006904 0.040357
5.947733 0.027519 -0.006086 0.048109
5.951363 0.032264 -0.008772 0.052793
5.954992 0.037637 -0.010461 0.046338
5.958621 0.038998 -0.005721 0.029913
5.962250 0.035609 -0.010673 0.013118
5.965880 0.035390 -0.023980 0.004785
5.969509 0.035954 0.016301 0.010879
5.973138 0.037795 0.015230 0.024264
5.976767 0.015010 0.003842 0.022944
5.980397 0.019418 -0.010116 0.029657
5.984026 0.030668 -0.010578 0.029305
5.987655 0.029883 -0.020833 0.035749
5.991285 0.020497 -0.018988 0.045747
5.994914 0.009347 -0.012553 0.047321
5.998543 0.012562 -0.011156 0.047861
6.002172 0.012974 -0.034834 0.057557
6.005802 0.011890 -0.030958 0.064214
6.009431 0.015334 0.000366 0.060150
6.013060 0.018145 0.005508 0.055587
6.016689 0.020122 0.003058 0.053948
6.020319 0.022249 -0.006890 0.044463
6.023948 0.018084 0.005522 0.052072
6.027577 0.019734 0.010234 0.052468
6.031207 0.024388 0.016259 0.057035
6.034836 0.012650 0.020921 0.052063
6.038465 0.008073 0.013595 0.049568
6.042094 0.012139 0.003317 0.043148
6.045724 0.016773 0.002102 0.049830
6.049353 0.023194 0.005669 0.054250
6.052982 0.024148 0.008177 0.055851
6.056612 0.014339 0.008656 0.056173
6.060241 0.001508 0.004044 0.051374
6.063870 -0.001028 -0.005669 0.041650
6.067499 -0.007051 -0.008427 0.026542
6.071129 -0.021610 -0.009536 0.009601
6.074758 -0.007765 0.003540 0.018653
6.078387 0.026138 -0.000472 0.073302
6.082016 0.040639 -0.004639 0.112466
6.085646 0.025982 -0.010021 0.078039
6.089275 0.006568 -0.006419 -0.002203
6.092904 0.021098 -0.020803 -0.042242
6.096534 0.036228 -0.015720 -0.006708
6.100163 0.047012 0.001161 0.049169
6.103792 0.053220 0.009739 0.084121
6.107421 0.040377 0.005122 0.065102
6.111051 0.021493 -0.004799 0.003057
6.114680 0.002401 -0.016657 -0.057239
6.118309 -0.004217 -0.024624 -0.064890
6.121938 0.015811 -0.022663 -0.007821
6.125568 0.037502 -0.006763 0.080401
6.129197 0.044993 0.012120 0.125609
6.132826 0.037797 0.006302 0.093740
6.136456 0.017040 0.000209 0.045521
6.140085 -0.002547 -0.009746 0.003396
6.143714 0.000358 -0.010969 -0.013429
6.147343 0.021083 -0.004666 0.014848
6.150973 0.028536 -0.005638 0.051137
6.154602 0.015253 0.006400 0.060357
6.158231 -0.005376 0.014574 0.039015
6.161860 -0.018786 0.013230 0.007365
6.165490 -0.017595 0.007254 -0.007165
6.169119 -0.004731 0.000314 0.004732
6.172748 0.009521 -0.002279 0.028221
6.176378 0.018403 0.002184 0.046674
6.180007 0.018947 0.004613 0.060153
6.183636 0.009951 0.001518 0.046137
6.187265 0.002473 -0.000917 0.038477
6.190895 0.001901 -0.005475 -0.000739
6.194524 0.004037 -0.002834 -0.002683
6.198153 0.010250 0.005944 0.023927
6.201783 0.016296 0.008634 0.042866
6.205412 0.026887 0.008346 0.054259
6.209041 0.028515 0.003044 0.055062
6.212670 0.025142 -0.004767 0.045195
6.216300 0.025312 0.000101 0.030350
6.219929 0.026196 0.018987 0.018820
6.223558 0.033065 0.017421 0.021636
6.227187 0.033172 0.008549 0.041484
6.230817 0.032627 0.004148 0.056385
6.234446 0.030459 0.008440 0.060041
6.238075 0.023021 0.006900 0.046598
6.241705 0.011625 -0.005162 0.021573
6.245334 0.001506 -0.005940 0.012751
6.248963 0.001727 0.001512 0.024473
6.252592 0.015572 0.003139 0.038162
6.256222 0.013157 -0.003474 0.045667
6.259851 0.002964 -0.002441 0.038771
6.263480 -0.005773 0.002823 0.026765
6.267109 -0.016245 0.000579 0.025356
6.270739 -0.008656 0.000828 0.029864
6.274368 0.023984 0.005642 0.038777
6.277997 0.030511 0.022218 0.053818
6.281627 0.022894 0.031912 0.064979
6.285256 0.015256 0.033535 0.062564
6.288885 0.025896 0.025209 0.040551
6.292514 0.023047 0.022891 0.024123
6.296144 0.024877 0.018918 0.015549
6.299773 0.027569 0.019723 0.020845
6.303402 0.020210 0.019295 0.031652
6.307031 0.004409 0.021477 0.032998
6.310661 -0.002145 0.013445 0.032786
6.314290 0.002024 -0.009144 0.032208
6.317919 0.003379 -0.019111 0.022291
6.321549 0.002946 -0.022480 0.021659
6.325178 -0.000007 -0.026582 0.029674
6.328807 0.006341 -0.024448 0.042687
6.332436 0.017627 -0.018446 0.054657
6.336066 0.012771 -0.005898 0.067204
6.339695 0.016162 -0.011436 0.058973
6.343324 0.009308 -0.009516 0.050864
6.346954 0.007122 -0.011530 0.049258
6.350583 0.010538 -0.006149 0.042471
6.354212 0.030971 -0.011105 0.030757
6.357841 0.036204 -0.005081 0.036740
6.361471 0.034459 -0.003430 0.045529
6.365100 0.024188 -0.001223 0.049697
6.368729 0.009008 0.004952 0.048289
6.372358 0.001184 0.005563 0.042721
6.375988 0.007027 -0.001045 0.039082
6.379617 0.021568 -0.002429 0.044639
6.383246 0.026884 -0.006990 0.052267
6.386876 0.023792 -0.007829 0.055099
6.390505 0.028633 -0.007605 0.044730
6.394134 0.026276 0.008602 0.027825
6.397763 0.031010 0.015573 0.029241
6.401393 0.029760 0.012743 0.034876
6.405022 0.030626 0.000136 0.031495
6.408651 0.028215 -0.008656 0.026784
6.412280 0.033750 -0.004962 0.015440
6.415910 0.037054 -0.004118 0.012802
6.419539 0.029248 -0.012568 0.015701
6.423168 0.016925 -0.022536 0.014399
6.426798 0.009410 -0.031666 0.023936
6.430427 0.010055 -0.038925 0.041576
6.434056 0.011436 -0.041851 0.047086
6.437685 0.019743 -0.033170 0.059253
6.441315 0.017984 -0.025142 0.071938
6.444944 0.007519 -0.018727 0.067002
6.448573 0.009855 -0.009309 0.053476
6.452202 0.012569 -0.008045 0.045575
6.455832 0.023741 -0.005417 0.032224
6.459461 0.023948 0.005666 0.023779
6.463090 0.012959 0.005006 0.029134
6.466720 0.001907 0.011919 0.038682
6.470349 -0.004929 0.035513 0.044182
6.473978 -0.003778 0.045067 0.047320
6.477607 0.016898 0.035248 0.043255
6.481237 0.031447 0.025236 0.036432
6.484866 0.031036 0.026562 0.036359
6.488495 0.022104 0.022898 0.048757
6.492125 0.020825 0.008698 0.057631
6.495754 0.021525 0.005610 0.061632
6.499383 0.017430 0.006548 0.062124
6.503012 0.020694 0.000822 0.054056
6.506642 0.010138 -0.008558 0.042601
6.510271 -0.006775 -0.006992 0.030360
6.513900 -0.012123 -0.010285 0.026143
6.517529 -0.007738 -0.018994 0.031160
6.521159 -0.005906 -0.022744 0.036420
6.524788 -0.007343 -0.019794 0.034998
6.528417 -0.011642 -0.004355 0.024919
6.532047 -0.015280 0.008715 0.011073
6.535676 -0.005494 0.013416 0.016647
6.539305 0.023677 0.009685 0.032651
6.542934 0.035530 0.002876 0.043866
6.546564 0.030190 0.015992 0.038109
6.550193 0.014400 0.028910 0.036726
6.553822 0.006070 0.028957 0.036587
6.557451 0.005980 0.024593 0.033033
6.561081 0.017028 0.015760 0.030852
6.564710 0.021939 0.005584 0.034367
6.568339 0.011712 0.005027 0.046458
6.571969 0.004399 0.005375 0.043266
6.575598 0.005735 0.006091 0.028996
6.579227 0.013858 0.006651 0.023429
6.582856 0.020511 0.000458 0.030120
6.586486 0.023803 -0.001296 0.052199
6.590115 0.024482 0.000871 0.063545
6.593744 0.017168 -0.004984 0.072601
6.597373 0.018906 -0.012468 0.058290
