0	1
0.1	0.9095
0.2	0.833962
0.3	0.769971
0.4	0.715075
0.5	0.667467
0.6	0.62579
0.7	0.589003
0.8	0.556294
0.9	0.527021
1	0.500671
1.1	0.476828
1.2	0.45515
1.3	0.435355
1.4	0.417209
1.5	0.400513
1.6	0.385102
1.7	0.370832
1.8	0.357581
1.9	0.345243
2	0.333728
